When: 2025-11-08 12:39:55 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-08 13:57:14	 11062	 1015	1513	40	 265.43	 -1	-1 	0
2025-11-08 13:57:15	 11097	 1007	1480	40	 265.43	 -1	0 	0
2025-11-08 13:57:17	 11161	 998	1386	48	 274.22	 -1	-4 	0
2025-11-08 13:57:18	 11196	 996	1347	48	 9.14	 0	-1 	0
2025-11-08 13:57:19	 11233	 993	1343	48	 2.11	 -1	-1 	0
2025-11-08 13:57:23	 11373	 995	1341	48	 46.05	 -1	-1 	0
2025-11-08 13:57:25	 11470	 1048	1324	48	 346.29	 6	-2 	0
2025-11-08 13:57:26	 11505	 1189	1304	48	 309.38	 1	0 	0
2025-11-08 13:57:28	 11550	 1198	1314	48	 268.95	 -1	1 	0
2025-11-08 13:57:30	 11634	 1197	1330	48	 268.95	 -1	-2 	0
2025-11-08 13:57:32	 11693	 1205	1216	48	 358.59	 3	-1 	0
2025-11-08 13:57:35	 11790	 1212	1216	48	 267.19	 -1	0 	0
2025-11-08 13:57:38	 11919	 1213	1306	48	 72.07	 0	1 	0
2025-11-08 13:57:39	 11954	 1258	1415	48	 94.92	 0	0 	0
2025-11-08 13:57:41	 12006	 1215	1399	48	 198.63	 -6	-2 	0
2025-11-08 13:57:42	 12041	 1110	1369	48	 159.96	 -2	0 	0
2025-11-08 13:57:43	 12076	 950	1397	48	 170.51	 -8	1 	0
2025-11-08 13:57:44	 12111	 819	1394	48	 186.33	 -7	-1 	0
2025-11-08 13:57:46	 12172	 734	1346	48	 291.80	 2	-6 	0
2025-11-08 13:57:47	 12219	 750	1322	48	 290.04	 -1	1 	0
2025-11-08 13:57:49	 12279	 753	1334	48	 2.11	 3	0 	0
2025-11-08 13:57:50	 12314	 965	1342	48	 31.99	 2	0 	0
2025-11-08 13:57:51	 12349	 1007	1391	48	 75.94	 1	4 	0
2025-11-08 13:57:53	 12428	 1021	1399	48	 91.76	 -1	0 	0
2025-11-08 13:57:54	 12472	 1017	1399	48	 91.76	 -1	0 	0
2025-11-08 13:57:55	 12507	 1011	1399	48	 91.76	 -1	0 	0
2025-11-08 13:57:56	 12542	 1004	1476	48	 91.76	 -1	6 	0
2025-11-08 13:57:57	 12577	 994	1755	16	 88.24	 -1	5 	0
2025-11-08 13:57:58	 12612	 991	1864	-24	 353.32	 -1	0 	0
2025-11-08 13:57:59	 12647	 1140	1851	-24	 353.32	 7	-1 	0
2025-11-08 13:58:00	 12682	 1423	1814	-24	 344.53	 8	-2 	0
2025-11-08 13:58:01	 12717	 1503	1785	-24	 272.46	 0	-1 	0
2025-11-08 13:58:04	 12819	 1509	1664	-24	 272.46	 0	-3 	0
2025-11-08 13:58:05	 12854	 1510	1643	-24	 272.46	 0	-1 	0
2025-11-08 13:58:07	 12919	 1479	1544	-24	 279.49	 -1	-1 	0
2025-11-08 13:58:11	 13054	 1480	1544	-24	 168.75	 0	0 	0
2025-11-08 13:58:15	 13186	 1360	1575	-24	 19.69	 0	0 	0
2025-11-08 13:58:16	 13221	 1521	1579	-24	 12.66	 3	0 	0
2025-11-08 13:58:17	 13256	 1561	1584	-24	 279.49	 0	0 	0
2025-11-08 13:58:18	 13298	 1562	1507	-24	 253.12	 -2	-5 	0
2025-11-08 13:58:19	 13333	 1504	1308	-24	 240.82	 -1	-3 	0
2025-11-08 13:58:20	 13368	 1521	1214	-24	 288.28	 2	-7 	0
2025-11-08 13:58:25	 13540	 1551	1127	-24	 181.05	 0	0 	0
2025-11-08 13:58:28	 13655	 1554	1187	-24	 91.41	 -1	6 	0
2025-11-08 13:58:29	 13690	 1573	1302	-24	 36.91	 2	2 	0
2025-11-08 13:58:30	 13725	 1628	1347	-16	 91.41	 0	0 	0
2025-11-08 13:58:31	 13760	 1605	1383	-16	 131.84	 -1	0 	0
2025-11-08 13:58:33	 13841	 1601	1300	-16	 270.70	 -1	-7 	0
2025-11-08 13:58:35	 13895	 1732	1280	-32	 328.71	 4	-1 	0
2025-11-08 13:58:36	 13934	 1775	1232	-40	 258.40	 -2	-6 	0
2025-11-08 13:58:39	 14051	 1764	1234	-40	 256.64	 0	0 	0
2025-11-08 13:58:43	 14180	 1766	1208	-40	 265.43	 -1	-5 	14
2025-11-08 13:58:44	 14215	 1749	996	-40	 274.22	 -1	-4 	0
2025-11-08 13:58:45	 14250	 1709	964	-40	 37.27	 -1	-1 	0
2025-11-08 13:58:47	 14308	 1673	964	-40	 3.87	 -1	0 	0
2025-11-08 13:58:48	 14363	 1712	967	-40	 3.87	 6	0 	0
2025-11-08 13:58:49	 14398	 1829	974	-40	 337.50	 0	0 	0
2025-11-08 13:58:51	 14453	 1880	956	-40	 337.50	 5	-3 	0
2025-11-08 13:58:52	 14488	 1969	919	-40	 84.73	 0	-1 	0
2025-11-08 13:58:53	 14540	 1970	944	-40	 95.27	 -1	0 	0
2025-11-08 13:58:55	 14587	 1966	979	-40	 95.27	 -1	5 	0
2025-11-08 13:58:56	 14622	 1947	1167	-40	 111.09	 -1	0 	0
2025-11-08 13:58:58	 14700	 1888	1136	-40	 274.57	 0	-1 	0
2025-11-08 13:58:59	 14735	 1904	1135	-40	 274.57	 0	-2 	0
2025-11-08 13:59:00	 14770	 1923	947	-40	 271.05	 0	-6 	0
2025-11-08 13:59:02	 14838	 1850	975	-40	 135.70	 -2	0 	0
2025-11-08 13:59:03	 14873	 1794	983	-40	 144.49	 -4	2 	0
2025-11-08 13:59:04	 14908	 1693	1049	-40	 75.94	 -1	0 	0
2025-11-08 13:59:08	 15044	 1677	1004	-40	 256.64	 -2	-7 	0
2025-11-08 13:59:09	 15079	 1644	904	-40	 300.59	 -1	0 	0
2025-11-08 13:59:10	 15121	 1655	904	-40	 249.61	 0	0 	0
2025-11-08 13:59:13	 15217	 1713	988	-40	 49.22	 4	5 	0
2025-11-08 13:59:14	 15252	 1760	1101	-40	 107.23	 -2	5 	0
2025-11-08 13:59:15	 15287	 1722	1183	-40	 107.23	 -1	0 	0
2025-11-08 13:59:16	 15345	 1711	1183	-40	 107.23	 -1	0 	0
2025-11-08 13:59:18	 15412	 1707	1314	-24	 110.74	 -1	2 	0
2025-11-08 13:59:19	 15447	 1655	1356	-16	 168.75	 -5	1 	0
2025-11-08 13:59:20	 15482	 1555	1325	-24	 223.24	 -4	-3 	0
2025-11-08 13:59:21	 15517	 1512	1184	-24	 265.43	 -1	-8 	0
2025-11-08 13:59:22	 15552	 1509	1106	-24	 196.88	 -1	-1 	0
2025-11-08 13:59:24	 15614	 1412	1109	-24	 177.54	 -8	0 	0
2025-11-08 13:59:25	 15649	 1208	1117	-24	 189.84	 -2	0 	0
2025-11-08 13:59:29	 15807	 1193	1117	-24	 254.88	 -1	-2 	0
2025-11-08 13:59:30	 15842	 1147	962	8	 298.83	 -1	-2 	0
2025-11-08 13:59:32	 15909	 1142	952	8	 265.43	 0	1 	0
2025-11-08 13:59:33	 15944	 1146	971	8	 268.95	 0	0 	0
2025-11-08 13:59:40	 16178	 1137	908	8	 261.91	 -1	-1 	0
2025-11-08 13:59:43	 16267	 1210	927	8	 16.17	 6	1 	0
2025-11-08 13:59:44	 16302	 1294	951	8	 290.04	 0	0 	0
2025-11-08 13:59:45	 16369	 1228	929	8	 202.15	 -3	-1 	0
2025-11-08 13:59:46	 16404	 1202	920	8	 305.86	 -1	-1 	0
2025-11-08 13:59:47	 16439	 1280	818	8	 342.77	 3	-2 	0
2025-11-08 13:59:48	 16474	 1510	740	8	 335.74	 5	-2 	0
2025-11-08 13:59:49	 16509	 1566	697	8	 274.22	 0	-4 	0
2025-11-08 13:59:50	 16544	 1557	622	8	 249.61	 -2	-6 	0
2025-11-08 13:59:51	 16579	 1530	532	8	 231.16	 1	1 	0
2025-11-08 13:59:52	 16614	 1548	553	8	 230.74	 0	0 	0
2025-11-08 14:00:12	 17256	 1095	1964	0	 241.88	 -2	-4 	13
2025-11-08 14:00:13	 17291	 1076	1859	-21	 285.82	 0	-5 	0
2025-11-08 14:00:14	 17326	 1104	1744	-16	 206.72	 0	-1 	0
2025-11-08 14:00:15	 17361	 931	1664	0	 203.20	 -8	-4 	0
2025-11-08 14:00:16	 17396	 848	1584	24	 257.70	 -1	-6 	0
2025-11-08 14:00:17	 17443	 864	1480	40	 352.62	 4	-1 	0
2025-11-08 14:00:18	 17478	 1007	1473	48	 352.62	 0	-1 	0
2025-11-08 14:00:20	 17529	 1007	1478	48	 41.84	 0	3 	0
2025-11-08 14:00:21	 17564	 1078	1579	40	 1.41	 1	0 	0
2025-11-08 14:00:22	 17599	 1263	1590	40	 338.55	 0	0 	0
2025-11-08 14:00:23	 17651	 1251	1464	40	 245.39	 -1	0 	0
2025-11-08 14:00:24	 17695	 1168	1466	40	 178.59	 -1	0 	0
2025-11-08 14:00:25	 17730	 1168	1470	40	 178.59	 -1	0 	0
2025-11-08 14:00:26	 17770	 1168	1475	40	 159.26	 -1	0 	0
2025-11-08 14:00:27	 17805	 1058	1531	40	 199.69	 -2	0 	0
2025-11-08 14:00:28	 17840	 1019	1510	40	 247.15	 -2	-4 	0
2025-11-08 14:00:29	 17875	 978	1456	48	 273.52	 -1	0 	0
2025-11-08 14:00:30	 17910	 983	1344	48	 306.91	 0	-3 	0
2025-11-08 14:00:31	 17945	 987	1317	48	 38.32	 0	-1 	0
2025-11-08 14:00:36	 18099	 999	1316	48	 40.08	 1	1 	0
2025-11-08 14:00:37	 18134	 1082	1399	48	 17.23	 0	0 	0
2025-11-08 14:00:38	 18169	 1138	1356	48	 320.98	 5	-5 	0
2025-11-08 14:00:39	 18204	 1217	1296	48	 278.79	 2	3 	0
2025-11-08 14:00:40	 18239	 1239	1332	48	 245.39	 0	0 	0
2025-11-08 14:00:43	 18359	 1247	1229	48	 273.52	 0	-3 	0
2025-11-08 14:00:45	 18416	 1192	1216	48	 266.48	 -1	0 	0
2025-11-08 14:00:48	 18519	 1186	1254	48	 90.70	 -1	4 	0
2025-11-08 14:00:49	 18554	 1226	1378	48	 60.82	 3	5 	0
2025-11-08 14:00:51	 18640	 1166	1412	48	 182.11	 -8	-1 	0
2025-11-08 14:00:52	 18675	 1128	1404	48	 182.11	 -1	-1 	0
2025-11-08 14:00:53	 18710	 1071	1396	48	 182.11	 -7	-1 	0
2025-11-08 14:00:54	 18745	 799	1385	48	 182.11	 -9	-1 	0
2025-11-08 14:00:56	 18819	 796	1321	48	 312.19	 3	-3 	0
2025-11-08 14:00:58	 18867	 818	1313	48	 268.24	 -1	0 	0
2025-11-08 14:01:00	 18951	 847	1332	48	 26.02	 4	2 	0
2025-11-08 14:01:01	 18986	 1007	1415	48	 69.96	 0	0 	0
2025-11-08 14:01:03	 19049	 991	1496	40	 78.75	 -1	0 	0
2025-11-08 14:01:04	 19084	 1029	1704	0	 78.75	 1	8 	0
2025-11-08 14:01:05	 19119	 1080	1968	0	 115.66	 0	2 	13
2025-11-08 14:01:06	 19154	 1049	1999	0	 189.49	 -6	-1 	13
2025-11-08 14:01:09	 19244	 850	1966	0	 4.92	 2	0 	13
2025-11-08 14:01:10	 19279	 1077	1986	0	 4.92	 8	0 	13
2025-11-08 14:01:12	 19382	 1260	1964	0	 264.73	 -1	-6 	13
2025-11-08 14:01:13	 19417	 1241	1760	-24	 298.12	 -1	-2 	0
2025-11-08 14:01:15	 19468	 1307	1805	-24	 29.53	 5	3 	0
2025-11-08 14:01:16	 19503	 1421	1863	-24	 289.34	 0	0 	0
2025-11-08 14:01:17	 19538	 1459	1812	-24	 301.64	 3	-6 	0
2025-11-08 14:01:18	 19573	 1548	1668	-24	 257.70	 0	-1 	0
2025-11-08 14:01:24	 19771	 1544	1640	-24	 247.15	 -2	-5 	0
2025-11-08 14:01:25	 19806	 1512	1564	-24	 178.59	 -1	-1 	0
2025-11-08 14:01:26	 19843	 1421	1564	-24	 178.59	 -8	0 	0
2025-11-08 14:01:28	 19926	 1407	1551	-24	 342.07	 5	-2 	0
2025-11-08 14:01:29	 19961	 1515	1544	-24	 284.06	 0	0 	0
2025-11-08 14:01:30	 19996	 1567	1367	-24	 284.06	 1	-8 	0
2025-11-08 14:01:31	 20031	 1610	1288	-16	 233.09	 0	0 	0
2025-11-08 14:01:34	 20145	 1620	1294	-16	 210.23	 0	0 	0
2025-11-08 14:01:38	 20285	 1539	1275	-24	 219.02	 -5	-3 	0
2025-11-08 14:01:39	 20320	 1487	1188	-24	 250.66	 -1	-7 	0
2025-11-08 14:01:40	 20355	 1463	1073	-24	 153.98	 -1	-1 	0
2025-11-08 14:01:41	 20390	 1401	1103	-24	 176.84	 -2	0 	0
2025-11-08 14:01:42	 20425	 1388	1121	-24	 229.57	 0	0 	0
2025-11-08 14:01:45	 20509	 1372	1095	-24	 220.78	 -1	-1 	0
2025-11-08 14:01:46	 20544	 1258	1109	-24	 168.05	 -8	1 	0
2025-11-08 14:01:47	 20579	 1118	1127	-24	 226.05	 -1	0 	0
2025-11-08 14:01:51	 20731	 1107	1127	-24	 275.27	 -1	0 	0
2025-11-08 14:01:56	 20900	 1114	1045	-24	 277.03	 0	-7 	0
2025-11-08 14:01:57	 20935	 1147	963	8	 356.13	 4	-1 	0
2025-11-08 14:02:04	 21176	 1314	931	8	 231.33	 -3	-3 	0
2025-11-08 14:02:05	 21211	 1239	838	8	 173.32	 -1	-1 	0
2025-11-08 14:02:06	 21246	 1210	897	8	 110.04	 -3	6 	0
2025-11-08 14:02:07	 21281	 1130	1115	-24	 45.00	 -1	2 	0
2025-11-08 14:02:08	 21316	 1244	1127	-24	 16.88	 6	0 	0
2025-11-08 14:02:09	 21351	 1481	1148	-24	 23.91	 4	1 	0
2025-11-08 14:02:10	 21386	 1554	1268	-24	 74.88	 1	7 	0
2025-11-08 14:02:11	 21421	 1572	1343	-24	 332.93	 0	0 	0
2025-11-08 14:02:12	 21469	 1668	1368	-16	 13.36	 7	1 	0
2025-11-08 14:02:13	 21505	 1693	1358	-24	 290.74	 1	-4 	0
2025-11-08 14:02:14	 21540	 1753	1232	-40	 260.86	 0	0 	0
2025-11-08 14:02:17	 21655	 1765	1223	-40	 230.98	 0	-1 	0
2025-11-08 14:02:19	 21709	 1774	1236	-40	 273.16	 0	-1 	0
2025-11-08 14:02:21	 21771	 1783	1232	-40	 137.81	 0	-1 	0
2025-11-08 14:02:25	 21924	 1750	1058	-40	 246.80	 -2	-6 	0
2025-11-08 14:02:26	 21959	 1657	904	-40	 245.04	 -2	0 	0
2025-11-08 14:02:28	 22040	 1645	904	-40	 343.48	 1	-1 	0
2025-11-08 14:02:29	 22075	 1825	904	-40	 359.30	 3	0 	0
2025-11-08 14:02:30	 22110	 1863	904	-40	 62.58	 0	0 	0
2025-11-08 14:02:32	 22163	 1914	975	-40	 85.43	 0	0 	0
2025-11-08 14:02:33	 22198	 1924	991	-40	 76.64	 0	0 	0
2025-11-08 14:02:34	 22233	 1996	1039	-40	 30.94	 5	0 	0
2025-11-08 14:02:36	 22297	 1995	1039	-40	 115.31	 -2	0 	0
2025-11-08 14:02:37	 22332	 1900	1167	-40	 108.28	 -2	0 	0
2025-11-08 14:02:39	 22409	 1891	1161	-40	 294.26	 1	-3 	0
2025-11-08 14:02:40	 22444	 1965	995	-40	 253.83	 0	-2 	0
2025-11-08 14:02:41	 22479	 1929	973	-40	 187.03	 -6	-1 	0
2025-11-08 14:02:42	 22514	 1739	948	-40	 146.60	 -2	-1 	0
2025-11-08 14:02:43	 22549	 1725	954	-40	 93.87	 -1	3 	0
2025-11-08 14:02:44	 22584	 1710	1179	-40	 93.87	 0	-1 	0
2025-11-08 14:02:45	 22632	 1708	1266	-32	 93.87	 -1	7 	0
2025-11-08 14:02:46	 22667	 1697	1365	-24	 197.58	 -1	0 	0
2025-11-08 14:02:48	 22712	 1642	1291	-16	 209.88	 -1	0 	0
2025-11-08 14:02:49	 22747	 1520	1287	-24	 197.58	 -5	-1 	0
2025-11-08 14:02:50	 22787	 1487	1184	-24	 250.31	 -1	-7 	0
2025-11-08 14:02:51	 22822	 1418	1085	-24	 206.37	 -7	-4 	0
2025-11-08 14:02:52	 22857	 1267	1049	-24	 176.48	 -6	0 	0
2025-11-08 14:02:53	 22892	 1141	1056	-24	 253.83	 -1	0 	0
2025-11-08 14:02:54	 22927	 1093	913	8	 290.74	 -1	-2 	0
2025-11-08 14:02:58	 23087	 1089	897	8	 311.84	 0	-2 	0
2025-11-08 14:02:59	 23122	 1232	737	6	 327.66	 3	-5 	0
2025-11-08 14:03:00	 23157	 1319	660	-40	 301.29	 0	-1 	0
2025-11-08 14:03:01	 23192	 1400	581	-40	 294.26	 1	-1 	0
2025-11-08 14:03:02	 23227	 1419	577	-40	 271.41	 0	-1 	0
2025-11-08 14:03:04	 23286	 1398	449	-40	 264.38	 -1	-8 	0
2025-11-08 14:03:05	 23321	 1392	313	-40	 264.38	 0	0 	0
2025-11-08 14:03:06	 23356	 1392	278	-40	 264.38	 -1	-4 	0
2025-11-08 14:03:07	 23391	 1434	447	-40	 264.38	 0	7 	0
2025-11-08 14:03:08	 23426	 1455	681	-40	 252.07	 0	3 	0
2025-11-08 14:03:09	 23461	 1386	669	-40	 213.40	 -6	-4 	0
2025-11-08 14:03:10	 23496	 1319	626	-40	 274.92	 -1	-1 	0
2025-11-08 14:03:15	 23666	 1326	520	-32	 274.92	 0	-8 	0
2025-11-08 14:03:16	 23701	 1333	436	-32	 229.22	 0	-1 	0
2025-11-08 14:03:19	 23810	 1336	524	-32	 88.59	 0	7 	0
2025-11-08 14:03:20	 23845	 1334	682	-40	 192.30	 -3	0 	0
2025-11-08 14:03:21	 23880	 1108	642	-24	 185.27	 -8	-2 	0
2025-11-08 14:03:22	 23919	 1040	660	-24	 88.59	 0	5 	0
2025-11-08 14:03:23	 23954	 1044	810	8	 27.07	 0	0 	0
2025-11-08 14:03:24	 23989	 1153	856	8	 0.70	 3	0 	0
2025-11-08 14:03:25	 24024	 1399	864	8	 0.70	 8	0 	0
2025-11-08 14:03:27	 24083	 1583	834	8	 274.57	 0	-6 	0
2025-11-08 14:03:28	 24118	 1583	638	8	 251.72	 -1	-3 	0
2025-11-08 14:03:29	 24153	 1529	453	8	 260.51	 -1	-3 	0
2025-11-08 14:03:30	 24188	 1528	340	8	 274.57	 0	-8 	0
2025-11-08 14:03:31	 24223	 1541	172	8	 234.14	 0	-1 	0
2025-11-08 14:03:32	 24284	 1531	178	8	 128.67	 -3	3 	0
2025-11-08 14:03:34	 24319	 1491	227	8	 46.05	 -1	0 	0
2025-11-08 14:03:34	 24354	 1583	306	8	 75.94	 0	0 	0
2025-11-08 14:03:37	 24438	 1532	293	8	 200.74	 -10	-4 	0
2025-11-08 14:03:38	 24473	 1161	177	0	 200.74	 -14	-5 	0
2025-11-08 14:03:40	 24554	 1127	278	0	 86.48	 0	7 	0
2025-11-08 14:03:41	 24589	 1142	487	48	 77.70	 0	0 	0
2025-11-08 14:03:43	 24637	 1189	487	48	 58.36	 0	0 	0
2025-11-08 14:03:44	 24687	 1189	487	48	 98.79	 -1	0 	0
2025-11-08 14:03:45	 24722	 1172	532	48	 98.79	 -1	2 	0
2025-11-08 14:03:46	 24757	 1168	566	48	 68.91	 0	0 	0
2025-11-08 14:03:49	 24846	 1171	543	48	 49.57	 0	-2 	0
2025-11-08 14:03:50	 24881	 1181	523	48	 95.39	 0	-1 	0
2025-11-08 14:04:04	 25350	 1103	1993	0	 291.09	 -1	0 	13
2025-11-08 14:04:11	 25591	 1207	1981	0	 352.62	 7	-1 	13
2025-11-08 14:04:12	 25639	 1263	1929	0	 282.30	 0	-4 	13
2025-11-08 14:04:13	 25674	 1263	1897	16	 166.29	 0	-1 	0
2025-11-08 14:04:14	 25722	 1186	1997	0	 118.83	 -2	1 	13
2025-11-08 14:04:15	 25757	 1172	2016	0	 6.33	 -1	0 	13
2025-11-08 14:04:17	 25793	 1242	2023	0	 294.26	 0	0 	13
2025-11-08 14:04:18	 25841	 1176	1966	0	 218.67	 -3	-3 	13
2025-11-08 14:04:19	 25876	 1078	1915	0	 238.01	 -5	-3 	13
2025-11-08 14:04:20	 25911	 1028	1811	-24	 273.16	 -1	-7 	0
2025-11-08 14:04:21	 25946	 1029	1677	0	 183.52	 0	-1 	0
2025-11-08 14:04:22	 25981	 859	1661	0	 195.82	 -5	-1 	0
2025-11-08 14:04:23	 26030	 848	1502	40	 253.83	 0	-6 	0
2025-11-08 14:04:25	 26102	 1016	1520	40	 13.36	 7	1 	0
2025-11-08 14:04:26	 26137	 1143	1550	40	 290.74	 0	0 	0
2025-11-08 14:04:39	 26585	 1151	1519	40	 276.68	 0	-5 	0
2025-11-08 14:04:41	 26643	 1201	1490	40	 350.51	 1	0 	0
2025-11-08 14:04:44	 26752	 1262	1465	40	 141.33	 -2	1 	0
2025-11-08 14:04:45	 26787	 1105	1590	40	 141.33	 -3	1 	0
2025-11-08 14:04:46	 26822	 1082	1609	40	 238.01	 -1	-1 	0
2025-11-08 14:04:47	 26857	 1000	1473	48	 241.52	 -1	-1 	0
2025-11-08 14:04:48	 26892	 976	1434	48	 241.52	 0	-1 	5
2025-11-08 14:04:49	 26927	 953	1306	48	 208.12	 -1	-2 	0
2025-11-08 14:04:53	 27056	 1012	1306	48	 2.46	 6	0 	0
2025-11-08 14:04:54	 27091	 1242	1316	48	 325.55	 2	0 	0
2025-11-08 14:04:57	 27198	 1246	1324	48	 256.99	 -1	-2 	0
2025-11-08 14:04:58	 27233	 1212	1216	48	 251.72	 -3	-7 	0
2025-11-08 14:04:59	 27268	 1183	1216	48	 251.72	 -1	0 	0
2025-11-08 14:05:01	 27366	 1169	1381	48	 274.57	 -1	7 	0
2025-11-08 14:05:03	 27427	 1128	1402	48	 195.47	 -1	-2 	0
2025-11-08 14:05:04	 27462	 1053	1384	48	 183.16	 1	0 	0
2025-11-08 14:05:05	 27497	 1263	1396	48	 183.16	 0	0 	0
2025-11-08 14:05:06	 27532	 1194	1398	48	 183.16	 -7	-1 	0
2025-11-08 14:05:07	 27567	 919	1383	48	 183.16	 -9	-1 	0
2025-11-08 14:05:09	 27628	 720	1371	48	 307.97	 0	-2 	0
2025-11-08 14:05:11	 27691	 775	1304	48	 299.18	 0	-1 	0
2025-11-08 14:05:12	 27726	 805	1304	48	 244.69	 0	0 	0
2025-11-08 14:05:17	 27906	 809	1376	48	 276.33	 0	0 	0
2025-11-08 14:05:18	 27948	 824	1387	48	 4.22	 4	0 	0
2025-11-08 14:05:19	 27983	 947	1396	48	 4.22	 4	0 	0
2025-11-08 14:05:20	 28018	 1007	1401	48	 90.35	 0	0 	0
2025-11-08 14:05:22	 28073	 1006	1592	40	 90.35	 -1	8 	0
2025-11-08 14:05:23	 28108	 1005	1737	16	 336.09	 -1	0 	0
2025-11-08 14:05:24	 28149	 1026	1751	-16	 21.80	 3	1 	0
2025-11-08 14:05:25	 28184	 1231	1815	-24	 9.49	 7	1 	0
2025-11-08 14:05:26	 28219	 1424	1849	-24	 300.94	 1	0 	0
2025-11-08 14:05:27	 28254	 1487	1751	-24	 297.42	 3	-7 	0
2025-11-08 14:05:28	 28289	 1541	1647	-24	 264.02	 0	-1 	0
2025-11-08 14:05:29	 28342	 1540	1613	-24	 264.02	 -1	-1 	0
2025-11-08 14:05:30	 28380	 1547	1606	-24	 206.02	 1	0 	0
2025-11-08 14:05:37	 28604	 1560	1605	-24	 256.99	 -1	-3 	0
2025-11-08 14:05:38	 28639	 1552	1570	-24	 202.50	 -1	-1 	0
2025-11-08 14:05:39	 28681	 1488	1542	-24	 177.89	 -1	0 	0
2025-11-08 14:05:40	 28716	 1360	1550	-24	 177.89	 -1	0 	0
2025-11-08 14:05:43	 28807	 1429	1544	-24	 342.77	 5	-1 	0
2025-11-08 14:05:44	 28842	 1560	1530	-24	 281.25	 1	-4 	0
2025-11-08 14:05:45	 28877	 1583	1403	-24	 265.43	 0	-1 	0
2025-11-08 14:05:46	 28912	 1568	1199	-24	 265.43	 -1	-8 	0
2025-11-08 14:05:47	 28947	 1554	1130	-24	 196.88	 -1	-1 	0
2025-11-08 14:05:52	 29119	 1356	1120	-24	 182.81	 -9	-1 	0
2025-11-08 14:05:53	 29154	 1124	1111	-24	 219.73	 -3	1 	0
2025-11-08 14:05:55	 29241	 1096	1127	-24	 279.49	 -1	0 	0
2025-11-08 14:05:57	 29301	 1094	1127	-24	 314.65	 -1	0 	0
2025-11-08 14:06:01	 29464	 1128	953	8	 254.88	 0	-3 	0
2025-11-08 14:06:02	 29499	 1135	929	8	 260.16	 0	0 	0
2025-11-08 14:06:06	 29635	 1156	1051	-21	 260.16	 1	7 	0
2025-11-08 14:06:07	 29670	 1179	1127	-24	 307.62	 0	0 	0
2025-11-08 14:06:08	 29706	 1330	1103	-24	 353.32	 7	-1 	0
2025-11-08 14:06:09	 29741	 1478	1097	-24	 33.75	 4	2 	0
2025-11-08 14:06:10	 29776	 1583	1183	-24	 74.18	 0	0 	0
2025-11-08 14:06:11	 29811	 1571	1318	-24	 68.91	 -1	2 	0
2025-11-08 14:06:12	 29846	 1647	1373	-16	 12.66	 6	2 	0
2025-11-08 14:06:13	 29881	 1718	1333	-24	 297.07	 2	-5 	0
2025-11-08 14:06:15	 29933	 1783	1248	-40	 246.09	 0	1 	0
2025-11-08 14:06:16	 29968	 1762	1232	-40	 261.91	 -1	0 	0
2025-11-08 14:06:19	 30071	 1760	1238	-40	 239.06	 0	0 	0
2025-11-08 14:06:21	 30141	 1764	1241	-40	 253.12	 0	0 	0
2025-11-08 14:06:25	 30278	 1676	1276	-24	 165.23	 -4	2 	0
2025-11-08 14:06:26	 30313	 1637	1307	-16	 170.51	 3	-1 	0
2025-11-08 14:06:27	 30348	 1771	1277	-40	 170.51	 -4	-1 	0
2025-11-08 14:06:28	 30383	 1528	1311	-24	 170.51	 -9	1 	0
2025-11-08 14:06:29	 30418	 1488	1329	-24	 116.02	 -1	1 	0
2025-11-08 14:06:30	 30453	 1528	1301	-24	 80.86	 1	5 	0
2025-11-08 14:06:31	 30488	 1542	1362	-24	 0.00	 2	0 	0
2025-11-08 14:06:32	 30523	 1697	1344	-24	 266.84	 1	-1 	0
2025-11-08 14:06:34	 30594	 1708	1232	-40	 266.84	 -1	-1 	0
2025-11-08 14:06:35	 30629	 1696	1018	-40	 268.59	 -1	-8 	0
2025-11-08 14:06:36	 30664	 1724	904	-40	 303.75	 1	-1 	0
2025-11-08 14:06:37	 30699	 1758	904	-40	 326.60	 -1	0 	0
2025-11-08 14:06:39	 30778	 1774	906	-40	 5.27	 4	0 	0
2025-11-08 14:06:40	 30813	 1966	924	-40	 59.77	 1	0 	0
2025-11-08 14:06:43	 30910	 1982	926	-40	 114.26	 -1	1 	0
2025-11-08 14:06:44	 30945	 1904	1126	-40	 105.47	 -1	2 	0
2025-11-08 14:06:46	 31012	 1925	1141	-40	 316.05	 4	-5 	0
2025-11-08 14:06:47	 31047	 1980	1073	-40	 243.98	 -2	-3 	0
2025-11-08 14:06:48	 31082	 1892	904	-40	 214.10	 -1	0 	0
2025-11-08 14:06:49	 31117	 1809	914	-40	 171.91	 -7	0 	0
2025-11-08 14:06:50	 31152	 1640	943	-40	 142.03	 0	0 	0
2025-11-08 14:06:51	 31217	 1640	960	-40	 27.77	 -1	-3 	0
2025-11-08 14:06:53	 31257	 1649	908	-40	 27.77	 3	1 	0
2025-11-08 14:06:54	 31292	 1753	967	-40	 78.75	 1	2 	0
2025-11-08 14:06:55	 31327	 1780	1082	-40	 106.88	 0	0 	0
2025-11-08 14:06:56	 31362	 1772	1100	-40	 108.63	 -1	0 	0
2025-11-08 14:06:57	 31397	 1752	1160	-40	 105.12	 -2	3 	0
2025-11-08 14:06:58	 31432	 1735	1183	-40	 99.84	 -1	0 	0
