When: 2025-11-06 11:08:11 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 11:20:08	 25124	 2689	2768	40	 341.37	 3	-2 	20
2025-11-06 11:20:09	 25159	 2720	2757	40	 357.19	 0	-1 	20
2025-11-06 11:21:00	 26942	 2809	2733	40	 350.16	 6	-2 	20
2025-11-06 11:21:01	 26977	 2945	2708	40	 350.16	 2	-1 	0
2025-11-06 11:21:02	 27012	 3043	2646	-130	 320.27	 3	-3 	0
2025-11-06 11:21:04	 27069	 3051	2623	-144	 227.11	 -2	-2 	0
2025-11-06 11:21:05	 27104	 3007	2595	-144	 200.74	 -5	-2 	0
2025-11-06 11:21:06	 27139	 2816	2522	-144	 200.74	 -3	-1 	0
2025-11-06 11:21:07	 27174	 2680	2470	-120	 200.74	 -2	-1 	0
2025-11-06 11:21:08	 27209	 2608	2463	-144	 190.20	 -4	-1 	0
2025-11-06 11:21:09	 27244	 2528	2428	-144	 234.14	 0	-1 	0
2025-11-06 11:21:12	 27360	 2459	2353	-128	 209.53	 -4	-4 	0
2025-11-06 11:21:13	 27395	 2425	2320	-128	 98.79	 -1	-1 	0
2025-11-06 11:21:15	 27456	 2476	2349	-128	 349.80	 0	0 	0
2025-11-06 11:21:17	 27506	 2525	2359	-128	 9.14	 5	0 	0
2025-11-06 11:21:18	 27541	 2673	2383	-128	 290.04	 0	0 	11
2025-11-06 11:21:19	 27598	 2658	2386	-128	 168.75	 -5	0 	0
2025-11-06 11:21:20	 27633	 2418	2429	-128	 168.75	 -9	1 	0
2025-11-06 11:21:23	 27746	 2298	2463	-144	 72.07	 0	0 	0
2025-11-06 11:21:24	 27781	 2312	2496	-144	 121.29	 -1	3 	0
2025-11-06 11:21:25	 27816	 2312	2533	-144	 126.56	 0	0 	0
2025-11-06 11:21:27	 27874	 2388	2558	-144	 323.09	 0	0 	0
2025-11-06 11:21:30	 27964	 2409	2561	-144	 356.48	 3	-1 	0
2025-11-06 11:21:31	 27999	 2490	2603	-144	 47.46	 4	4 	0
2025-11-06 11:21:32	 28034	 2556	2674	-144	 338.91	 0	0 	0
2025-11-06 11:21:35	 28149	 2558	2687	-144	 5.27	 -1	0 	0
2025-11-06 11:21:36	 28184	 2663	2618	-144	 324.84	 6	-5 	0
2025-11-06 11:21:37	 28219	 2734	2569	-144	 324.84	 0	-1 	0
2025-11-06 11:21:38	 28254	 2868	2538	-144	 347.70	 7	-2 	0
2025-11-06 11:21:39	 28289	 3079	2438	-128	 324.84	 5	-5 	16
2025-11-06 11:21:40	 28324	 3278	2347	-144	 321.33	 4	-2 	0
2025-11-06 11:21:41	 28359	 3262	2304	-144	 222.89	 -4	-5 	0
2025-11-06 11:21:42	 28394	 3235	2288	-144	 105.12	 -1	0 	0
2025-11-06 11:21:43	 28444	 3209	2447	-144	 180.70	 -3	0 	0
2025-11-06 11:21:44	 28479	 3027	2437	-128	 231.68	 -3	0 	16
2025-11-06 11:21:45	 28514	 3006	2446	-128	 291.45	 -1	0 	16
2025-11-06 11:21:47	 28582	 3095	2374	-128	 345.94	 5	-3 	0
2025-11-06 11:21:48	 28617	 3183	2354	-144	 36.91	 4	3 	0
2025-11-06 11:21:49	 28652	 3287	2398	-144	 323.09	 0	0 	0
2025-11-06 11:21:51	 28713	 3173	2370	-144	 170.16	 -4	-1 	0
2025-11-06 11:21:52	 28748	 2932	2402	-128	 170.16	 -9	1 	16
2025-11-06 11:21:53	 28783	 2640	2452	-129	 170.16	 -9	1 	0
2025-11-06 11:21:54	 28818	 2343	2503	-144	 170.16	 -9	1 	0
2025-11-06 11:21:55	 28856	 2312	2527	-144	 166.64	 0	0 	0
2025-11-06 11:21:57	 28933	 2303	2528	-144	 256.29	 -2	-1 	0
2025-11-06 11:21:59	 28980	 2367	2477	-144	 266.84	 1	-4 	0
2025-11-06 11:22:00	 29015	 2369	2320	-128	 259.80	 -1	0 	0
2025-11-06 11:22:02	 29086	 2341	2433	-144	 103.36	 -2	7 	0
2025-11-06 11:22:03	 29121	 2312	2518	-144	 175.43	 -1	0 	0
2025-11-06 11:22:04	 29185	 2311	2436	-144	 291.45	 -1	-4 	0
2025-11-06 11:22:05	 29220	 2356	2334	-144	 251.02	 -2	-7 	0
2025-11-06 11:22:08	 29300	 2322	2233	40	 277.38	 0	-5 	0
2025-11-06 11:22:09	 29335	 2351	2192	40	 345.94	 4	-1 	0
2025-11-06 11:22:10	 29370	 2499	2208	40	 0.00	 2	0 	0
2025-11-06 11:22:11	 29405	 2623	2194	40	 1.76	 0	-1 	0
2025-11-06 11:22:12	 29452	 2639	2192	40	 310.78	 2	-1 	0
2025-11-06 11:22:13	 29487	 2667	2179	40	 291.45	 0	-1 	0
2025-11-06 11:22:18	 29662	 2797	2094	40	 326.60	 2	-2 	0
2025-11-06 11:22:19	 29697	 2826	2074	40	 229.92	 -1	-2 	0
2025-11-06 11:22:20	 29732	 2791	2031	40	 207.07	 -1	-1 	0
2025-11-06 11:22:21	 29767	 2688	2027	40	 171.91	 -4	0 	0
2025-11-06 11:22:22	 29802	 2651	2031	40	 286.17	 -1	0 	0
2025-11-06 11:22:23	 29837	 2705	1975	40	 273.87	 0	-2 	0
2025-11-06 11:24:13	 33627	 -849	1649	0	 240.47	 0	1 	0
2025-11-06 11:24:14	 33662	 -893	1682	0	 262.18	 -2	2 	0
2025-11-06 11:24:15	 33697	 -874	1707	0	 225.44	 2	0 	0
2025-11-06 11:24:16	 33732	 -871	1688	0	 345.76	 -1	-1 	0
2025-11-06 11:24:17	 33767	 -860	1672	0	 297.16	 0	0 	0
2025-11-06 11:24:19	 33836	 -876	1682	0	 176.92	 -6	0 	0
2025-11-06 11:24:20	 33871	 -962	1686	0	 250.75	 -1	0 	0
2025-11-06 11:24:22	 33911	 -908	1628	0	 307.00	 3	-4 	0
2025-11-06 11:24:23	 33946	 -901	1616	0	 220.87	 -4	-1 	0
2025-11-06 11:24:24	 33997	 -944	1600	0	 280.63	 0	-3 	0
2025-11-06 11:24:25	 34032	 -917	1459	0	 280.63	 0	-5 	0
2025-11-06 11:24:26	 34067	 -906	1379	0	 240.21	 -1	-1 	0
2025-11-06 11:24:27	 34117	 -918	1372	0	 319.31	 -1	-1 	0
2025-11-06 11:24:28	 34153	 -927	1371	0	 319.31	 -1	0 	0
2025-11-06 11:24:30	 34201	 -936	1370	0	 319.31	 -1	-1 	0
2025-11-06 11:24:31	 34251	 -941	1368	0	 319.31	 -1	-1 	0
2025-11-06 11:24:33	 34306	 -952	1383	0	 340.40	 -1	0 	0
2025-11-06 11:24:34	 34341	 -945	1408	0	 20.83	 0	0 	0
2025-11-06 11:24:36	 34399	 -921	1388	0	 308.76	 3	-5 	0
2025-11-06 11:24:37	 34434	 -849	1296	0	 352.71	 0	-1 	0
2025-11-06 11:24:38	 34487	 -849	1292	0	 70.05	 0	0 	0
2025-11-06 11:24:43	 34657	 -871	1147	0	 261.30	 -1	-6 	0
2025-11-06 11:24:44	 34692	 -859	1056	0	 301.73	 3	-6 	0
2025-11-06 11:24:45	 34727	 -775	840	16	 271.85	 0	-8 	0
2025-11-06 11:24:46	 34762	 -783	603	48	 217.35	 -3	-5 	17
2025-11-06 11:24:47	 34797	 -909	486	48	 166.38	 -1	-1 	17
2025-11-06 11:24:49	 34872	 -917	475	48	 110.13	 0	-1 	17
2025-11-06 11:24:50	 34907	 -932	510	48	 110.13	 -3	5 	17
2025-11-06 11:24:52	 34980	 -1006	711	48	 6.42	 1	0 	17
2025-11-06 11:24:53	 35015	 -857	711	48	 322.47	 1	0 	17
2025-11-06 11:24:54	 35050	 -744	635	48	 282.04	 1	-2 	17
2025-11-06 11:24:55	 35085	 -762	463	48	 253.92	 -1	-3 	17
2025-11-06 11:24:56	 35120	 -769	434	56	 297.86	 -1	-1 	17
2025-11-06 11:24:57	 35163	 -758	437	56	 27.51	 0	0 	17
2025-11-06 11:24:59	 35233	 -681	480	48	 78.49	 0	0 	17
2025-11-06 11:25:00	 35268	 -692	499	48	 118.92	 -2	2 	17
2025-11-06 11:25:01	 35303	 -799	708	48	 78.49	 -2	7 	17
2025-11-06 11:25:02	 35338	 -796	1004	0	 41.57	 0	4 	0
2025-11-06 11:25:03	 35373	 -802	1046	0	 25.75	 1	0 	0
2025-11-06 11:25:04	 35408	 -747	1047	0	 25.75	 0	0 	0
2025-11-06 11:25:09	 35561	 -834	1022	0	 187.47	 -5	-2 	0
2025-11-06 11:25:10	 35596	 -912	1062	0	 120.67	 -4	5 	0
2025-11-06 11:25:11	 35631	 -965	1289	0	 76.73	 0	7 	0
2025-11-06 11:25:12	 35666	 -928	1426	0	 27.51	 0	0 	0
2025-11-06 11:25:13	 35722	 -941	1389	0	 250.40	 -3	-6 	0
2025-11-06 11:25:14	 35757	 -967	1316	0	 178.33	 -1	-1 	0
2025-11-06 11:25:17	 35843	 -1002	1292	0	 299.62	 2	-3 	0
2025-11-06 11:25:18	 35878	 -874	1089	0	 299.62	 4	-8 	0
2025-11-06 11:25:19	 35913	 -729	985	0	 354.11	 7	-2 	0
2025-11-06 11:25:20	 35948	 -455	1019	0	 16.96	 7	2 	0
2025-11-06 11:25:21	 35983	 -357	1039	0	 82.00	 0	0 	0
2025-11-06 11:25:22	 36037	 -337	1012	0	 324.23	 0	-2 	0
2025-11-06 11:25:23	 36072	 -269	976	0	 336.53	 2	0 	0
2025-11-06 11:25:24	 36107	 -248	976	0	 324.23	 0	0 	0
2025-11-06 11:25:27	 36218	 -228	1039	0	 78.49	 0	0 	0
2025-11-06 11:25:28	 36253	 -229	1024	0	 348.84	 -1	-1 	0
2025-11-06 11:25:30	 36316	 -169	828	16	 276.77	 1	-8 	0
2025-11-06 11:25:31	 36351	 -199	584	16	 224.03	 -3	-4 	0
2025-11-06 11:25:32	 36386	 -273	539	16	 141.42	 -1	-1 	0
2025-11-06 11:25:34	 36455	 -278	538	16	 169.54	 0	0 	0
2025-11-06 11:25:35	 36490	 -348	553	16	 169.54	 -7	1 	0
2025-11-06 11:25:36	 36525	 -376	585	16	 234.58	 -1	0 	0
2025-11-06 11:25:38	 36574	 -373	593	16	 234.58	 -2	-2 	0
2025-11-06 11:25:39	 36609	 -440	499	16	 187.12	 -1	-1 	0
2025-11-06 11:25:40	 36649	 -469	522	16	 130.87	 -4	4 	0
2025-11-06 11:25:41	 36684	 -610	686	-24	 199.42	 -2	1 	0
2025-11-06 11:25:54	 37126	 -863	1648	0	 182.02	 1	0 	0
When: 2025-11-09 12:17:49 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-09 12:17:52	 1629	 -97	855	54	 90.00	 -1	4 	0
2025-11-09 12:17:53	 1664	 -97	974	16	 98.79	 -1	0 	0
2025-11-09 12:17:56	 1752	 -95	994	16	 79.45	 0	3 	0
2025-11-09 12:17:57	 1787	 -86	1072	24	 109.34	 0	0 	0
2025-11-09 12:17:58	 1831	 -89	1073	24	 90.00	 -1	-1 	0
2025-11-09 12:18:01	 1940	 42	1088	16	 344.53	 7	0 	0
2025-11-09 12:18:02	 1975	 214	1069	8	 46.05	 0	-1 	0
2025-11-09 12:18:06	 2127	 181	1223	8	 102.30	 -2	7 	0
2025-11-09 12:18:07	 2162	 159	1263	8	 206.02	 -1	0 	0
2025-11-09 12:18:09	 2219	 157	1066	8	 269.30	 -1	-9 	0
2025-11-09 12:18:10	 2254	 79	902	8	 169.10	 -7	-2 	0
2025-11-09 12:18:11	 2289	 -147	917	8	 169.10	 -8	1 	0
2025-11-09 12:18:12	 2324	 -326	1017	8	 72.42	 -1	6 	0
2025-11-09 12:18:13	 2359	 -288	1158	8	 109.34	 -1	2 	0
2025-11-09 12:18:14	 2394	 -294	1263	8	 47.81	 2	0 	0
2025-11-09 12:18:15	 2429	 -122	1263	48	 19.69	 6	0 	0
2025-11-09 12:18:16	 2464	 -62	1263	48	 133.95	 0	0 	0
2025-11-09 12:18:18	 2528	 -58	1375	56	 86.48	 0	7 	0
2025-11-09 12:18:19	 2563	 -43	1619	56	 53.09	 0	2 	0
2025-11-09 12:18:20	 2598	 12	1647	56	 3.87	 5	0 	0
2025-11-09 12:18:21	 2633	 239	1606	56	 341.02	 3	-1 	0
2025-11-09 12:18:22	 2668	 423	1498	56	 268.95	 3	-7 	0
2025-11-09 12:18:23	 2703	 422	1362	56	 265.43	 -1	-2 	0
2025-11-09 12:18:24	 2738	 418	1301	56	 265.43	 -1	-7 	0
2025-11-09 12:18:25	 2773	 414	1181	56	 274.22	 -1	-1 	0
2025-11-09 12:18:26	 2808	 424	1042	56	 274.22	 0	-8 	0
2025-11-09 12:18:27	 2843	 430	954	56	 274.22	 0	-1 	0
2025-11-09 12:18:28	 2878	 424	1042	56	 274.22	 -1	7 	0
2025-11-09 12:18:29	 2913	 403	1321	56	 274.22	 -1	8 	0
2025-11-09 12:18:30	 2948	 382	1611	56	 274.22	 -1	8 	0
2025-11-09 12:18:31	 3006	 358	1647	56	 166.99	 -5	0 	0
2025-11-09 12:18:32	 3041	 189	1649	56	 119.53	 -2	0 	0
2025-11-09 12:18:33	 3076	 200	1775	56	 77.34	 0	0 	0
2025-11-09 12:18:35	 3145	 187	1877	48	 70.31	 0	7 	0
2025-11-09 12:18:36	 3180	 222	2047	48	 110.74	 0	0 	0
2025-11-09 12:18:37	 3215	 211	2087	48	 114.26	 -3	4 	0
2025-11-09 12:18:38	 3250	 144	2249	48	 91.41	 -1	3 	0
2025-11-09 12:18:39	 3285	 239	2427	48	 38.67	 0	2 	0
2025-11-09 12:18:40	 3320	 236	2468	48	 316.05	 -2	2 	0
2025-11-09 12:18:41	 3355	 82	2607	48	 312.54	 -3	0 	0
2025-11-09 12:18:42	 3390	 44	2607	48	 312.54	 -1	0 	0
2025-11-09 12:18:50	 3648	 127	2483	48	 303.75	 4	-7 	0
2025-11-09 12:18:51	 3683	 217	2349	48	 303.75	 3	-5 	0
2025-11-09 12:18:52	 3718	 255	2175	48	 309.02	 3	-7 	0
2025-11-09 12:18:53	 3753	 463	2098	48	 65.04	 5	4 	0
2025-11-09 12:18:54	 3788	 559	2286	48	 65.04	 0	5 	0
2025-11-09 12:18:55	 3823	 534	2454	48	 123.05	 -4	5 	0
2025-11-09 12:18:56	 3858	 472	2556	48	 126.56	 2	-5 	0
2025-11-09 12:18:57	 3893	 559	2455	48	 191.60	 0	-1 	0
2025-11-09 12:18:58	 3933	 539	2440	48	 207.42	 -1	-1 	0
2025-11-09 12:18:59	 3982	 529	2433	48	 219.73	 -2	-2 	0
2025-11-09 12:19:00	 4017	 496	2406	48	 203.91	 -1	-1 	0
2025-11-09 12:19:03	 4104	 481	2390	48	 270.70	 -1	-1 	0
2025-11-09 12:19:04	 4139	 480	2213	48	 223.24	 -1	-3 	0
2025-11-09 12:19:05	 4174	 397	2203	48	 170.51	 -7	1 	0
2025-11-09 12:19:06	 4209	 233	2223	48	 91.41	 -1	0 	0
2025-11-09 12:19:07	 4244	 238	2245	48	 59.77	 0	0 	0
2025-11-09 12:19:08	 4288	 239	2283	48	 12.30	 0	0 	0
2025-11-09 12:19:09	 4331	 239	2274	48	 337.15	 0	-1 	0
2025-11-09 12:19:13	 4452	 206	2288	48	 149.41	 -5	2 	0
2025-11-09 12:19:14	 4487	 144	2372	48	 149.41	 0	1 	0
2025-11-09 12:19:16	 4580	 144	2387	48	 189.84	 1	0 	0
2025-11-09 12:19:17	 4615	 344	2422	48	 189.84	 3	0 	3
2025-11-09 12:19:18	 4650	 380	2428	48	 290.04	 0	0 	3
2025-11-09 12:19:19	 4685	 421	2358	48	 235.55	 0	-1 	0
2025-11-09 12:19:20	 4720	 313	2251	48	 202.15	 -7	-5 	3
2025-11-09 12:19:21	 4755	 56	2256	48	 152.93	 -8	3 	3
2025-11-09 12:19:22	 4790	 -104	2332	48	 105.47	 -1	0 	0
2025-11-09 12:19:25	 4865	 -93	2349	48	 35.16	 4	2 	0
2025-11-09 12:19:26	 4900	 130	2471	48	 19.34	 7	2 	0
2025-11-09 12:19:27	 4935	 403	2569	48	 19.34	 7	2 	0
2025-11-09 12:19:28	 4970	 623	2652	48	 342.42	 0	0 	0
2025-11-09 12:19:29	 5005	 623	2595	48	 286.17	 0	-6 	0
2025-11-09 12:19:30	 5040	 550	2527	48	 171.91	 -7	0 	4
2025-11-09 12:19:31	 5075	 427	2548	48	 135.00	 -1	0 	0
2025-11-09 12:19:34	 5180	 414	2505	48	 259.80	 -2	-6 	0
2025-11-09 12:19:35	 5215	 343	2250	48	 240.47	 -4	-8 	3
2025-11-09 12:19:36	 5250	 234	1983	48	 256.29	 -3	-9 	0
2025-11-09 12:19:37	 5285	 184	1700	56	 289.69	 1	-9 	0
2025-11-09 12:19:38	 5320	 297	1552	56	 354.73	 6	-1 	0
2025-11-09 12:19:39	 5355	 418	1603	56	 42.19	 5	4 	0
2025-11-09 12:19:40	 5390	 594	1681	56	 33.40	 5	3 	0
2025-11-09 12:19:41	 5425	 692	1626	56	 270.35	 1	-6 	0
2025-11-09 12:19:42	 5460	 585	1521	56	 147.30	 -8	0 	0
2025-11-09 12:19:43	 5495	 475	1647	56	 108.63	 -1	0 	0
2025-11-09 12:19:44	 5530	 515	1552	56	 108.63	 1	-1 	0
2025-11-09 12:19:45	 5565	 594	1488	56	 68.20	 -1	-1 	0
2025-11-09 12:19:46	 5621	 636	1599	56	 73.48	 0	1 	0
2025-11-09 12:19:47	 5656	 644	1619	56	 193.01	 -1	-1 	0
2025-11-09 12:19:48	 5691	 439	1559	56	 196.52	 -8	-3 	0
2025-11-09 12:19:49	 5726	 336	1483	56	 226.41	 -1	-4 	0
2025-11-09 12:19:50	 5761	 336	1306	56	 266.84	 -1	-8 	0
2025-11-09 12:19:51	 5796	 336	1121	56	 317.81	 0	-2 	0
2025-11-09 12:19:52	 5831	 431	984	56	 284.41	 0	-5 	0
2025-11-09 12:19:53	 5866	 431	915	40	 321.33	 0	-1 	0
2025-11-09 12:19:55	 5916	 438	943	56	 80.86	 0	0 	0
2025-11-09 12:19:56	 5951	 457	943	56	 43.95	 0	0 	0
2025-11-09 12:19:57	 6006	 576	902	40	 340.66	 7	-3 	0
2025-11-09 12:19:58	 6041	 843	809	40	 340.66	 7	-3 	0
2025-11-09 12:19:59	 6076	 1047	772	40	 342.42	 2	-1 	0
2025-11-09 12:20:00	 6111	 1073	767	40	 91.41	 0	-1 	0
2025-11-09 12:20:07	 6356	 1099	797	40	 49.22	 3	4 	0
2025-11-09 12:20:08	 6391	 1131	843	40	 358.24	 -1	-1 	0
2025-11-09 12:20:09	 6426	 1113	834	40	 28.12	 -1	-1 	0
2025-11-09 12:20:14	 6592	 1030	812	40	 14.06	 -7	-2 	0
2025-11-09 12:20:15	 6627	 960	794	40	 14.06	 -1	-1 	0
2025-11-09 12:20:18	 6727	 1062	793	40	 351.21	 7	-1 	0
2025-11-09 12:20:20	 6812	 1009	794	40	 175.43	 -8	0 	0
2025-11-09 12:20:21	 6847	 777	812	40	 219.38	 -3	0 	0
2025-11-09 12:20:22	 6882	 670	692	56	 196.52	 -6	-5 	0
2025-11-09 12:20:23	 6917	 464	659	40	 157.85	 -1	1 	0
2025-11-09 12:20:24	 6952	 464	683	40	 236.95	 -1	-4 	0
2025-11-09 12:20:25	 6987	 430	532	40	 184.22	 -5	-3 	0
2025-11-09 12:20:26	 7022	 249	606	40	 136.76	 -2	2 	0
2025-11-09 12:20:27	 7057	 230	627	40	 178.95	 -1	0 	0
2025-11-09 12:20:29	 7115	 217	645	40	 166.64	 4	-2 	0
2025-11-09 12:20:30	 7150	 339	616	40	 166.64	 0	-1 	0
2025-11-09 12:20:32	 7224	 308	624	40	 166.64	 -6	1 	0
2025-11-09 12:20:33	 7259	 200	668	40	 166.64	 -1	1 	0
2025-11-09 12:20:35	 7340	 121	648	40	 210.59	 -5	-1 	5
2025-11-09 12:20:38	 7444	 159	679	108	 24.61	 2	0 	5
2025-11-09 12:20:39	 7479	 315	686	40	 24.61	 2	0 	0
2025-11-09 12:20:40	 7514	 339	690	40	 291.45	 0	0 	0
2025-11-09 12:20:41	 7553	 367	505	40	 321.33	 2	-7 	0
2025-11-09 12:20:42	 7588	 456	499	40	 28.12	 6	3 	0
2025-11-09 12:20:43	 7623	 684	649	56	 65.04	 4	6 	0
2025-11-09 12:20:44	 7658	 819	876	40	 356.48	 1	2 	0
2025-11-09 12:20:45	 7693	 837	906	40	 272.11	 0	0 	0
2025-11-09 12:20:46	 7729	 843	741	40	 268.59	 0	-8 	0
2025-11-09 12:20:47	 7764	 823	528	72	 259.80	 -1	-2 	0
2025-11-09 12:20:48	 7799	 820	528	72	 259.80	 -1	-1 	0
2025-11-09 12:20:49	 7834	 786	528	72	 259.80	 -1	-4 	0
2025-11-09 12:20:50	 7869	 779	528	72	 10.55	 -1	-1 	0
2025-11-09 12:21:01	 8241	 803	683	56	 72.42	 1	8 	0
2025-11-09 12:21:02	 8276	 964	852	40	 333.98	 4	0 	0
2025-11-09 12:21:03	 8311	 1070	825	40	 39.02	 0	-1 	0
2025-11-09 12:21:04	 8346	 1131	856	40	 9.14	 5	2 	0
2025-11-09 12:21:06	 8404	 1002	838	40	 9.14	 -8	-2 	0
2025-11-09 12:21:07	 8439	 877	818	40	 9.14	 -1	-1 	0
2025-11-09 12:21:10	 8541	 895	862	40	 63.63	 2	5 	0
2025-11-09 12:21:11	 8576	 954	943	40	 142.73	 0	0 	0
2025-11-09 12:21:12	 8622	 884	867	40	 227.11	 -6	-6 	0
2025-11-09 12:21:13	 8657	 650	747	56	 176.13	 -9	-1 	0
2025-11-09 12:21:14	 8692	 379	810	40	 97.03	 -5	6 	0
2025-11-09 12:21:15	 8727	 336	895	56	 198.98	 0	0 	0
2025-11-09 12:21:16	 8762	 314	799	40	 232.38	 -3	-7 	0
2025-11-09 12:21:17	 8797	 200	662	40	 218.32	 0	-1 	0
2025-11-09 12:21:18	 8848	 133	678	40	 163.83	 -7	1 	5
2025-11-09 12:21:25	 9066	 80	652	152	 209.18	 -1	-3 	5
2025-11-09 12:21:28	 9187	 -48	654	152	 177.54	 0	0 	0
2025-11-09 12:21:30	 9249	 21	653	152	 177.54	 6	-1 	0
2025-11-09 12:21:31	 9284	 127	650	152	 177.54	 -6	0 	5
2025-11-09 12:21:32	 9319	 -41	658	152	 177.54	 -8	0 	0
2025-11-09 12:21:33	 9366	 24	657	152	 177.54	 3	-1 	0
2025-11-09 12:21:34	 9401	 -8	659	152	 177.54	 -5	0 	0
2025-11-09 12:21:36	 9465	 -7	659	152	 177.54	 0	-1 	0
2025-11-09 12:21:37	 9509	 -20	659	152	 177.54	 -3	0 	0
2025-11-09 12:21:38	 9544	 -48	661	152	 177.54	 -1	0 	0
2025-11-09 12:21:42	 9693	 54	648	152	 8.79	 0	0 	0
2025-11-09 12:21:43	 9728	 146	660	152	 8.79	 6	0 	5
2025-11-09 12:21:44	 9763	 222	672	40	 8.79	 0	0 	0
2025-11-09 12:21:47	 9855	 214	667	40	 200.39	 -5	-2 	0
2025-11-09 12:21:48	 9890	 80	651	40	 170.51	 0	0 	5
2025-11-09 12:21:52	 10040	 41	659	152	 177.54	 -6	0 	0
2025-11-09 12:21:54	 10089	 -34	664	152	 177.54	 4	-1 	0
2025-11-09 12:21:55	 10124	 32	661	152	 177.54	 -1	0 	0
2025-11-09 12:21:57	 10194	 0	663	152	 186.33	 2	-1 	0
2025-11-09 12:21:58	 10229	 26	662	152	 253.12	 0	-1 	0
2025-11-09 12:22:01	 10354	 -28	679	152	 188.09	 -1	0 	0
2025-11-09 12:22:03	 10403	 17	679	152	 198.63	 3	0 	0
2025-11-09 12:22:04	 10438	 -45	648	152	 198.63	 -1	0 	0
2025-11-09 12:22:10	 10668	 -33	664	152	 49.22	 0	0 	0
2025-11-09 12:22:13	 10747	 66	662	152	 177.54	 7	-1 	5
2025-11-09 12:22:14	 10782	 149	658	152	 177.54	 0	-1 	5
2025-11-09 12:22:15	 10841	 106	660	152	 177.54	 -2	0 	5
2025-11-09 12:22:16	 10876	 71	662	152	 177.54	 -5	0 	5
2025-11-09 12:22:18	 10921	 -41	667	152	 177.54	 3	-1 	0
2025-11-09 12:22:19	 10956	 52	663	152	 177.54	 3	-1 	0
2025-11-09 12:22:20	 10991	 253	655	87	 177.54	 5	-1 	0
2025-11-09 12:22:21	 11026	 325	652	40	 177.54	 0	-1 	0
2025-11-09 12:22:24	 11158	 368	722	40	 50.98	 0	4 	0
2025-11-09 12:22:25	 11193	 505	920	40	 31.64	 5	5 	0
2025-11-09 12:22:26	 11228	 680	943	40	 0.00	 7	0 	0
2025-11-09 12:22:27	 11263	 960	911	40	 3.52	 8	-2 	0
2025-11-09 12:22:28	 11298	 1113	891	40	 126.56	 0	-1 	0
2025-11-09 12:22:29	 11333	 1013	941	40	 137.11	 -6	3 	0
2025-11-09 12:22:30	 11368	 982	1031	40	 65.04	 0	0 	0
2025-11-09 12:22:32	 11433	 1019	1107	40	 49.22	 1	2 	0
2025-11-09 12:22:33	 11468	 1032	1136	40	 333.63	 0	0 	0
2025-11-09 12:22:37	 11588	 976	1072	40	 200.39	 -1	-1 	0
2025-11-09 12:22:38	 11623	 920	1144	40	 77.34	 2	2 	0
2025-11-09 12:22:55	 12177	 1104	1973	0	 270.00	 0	-4 	13
2025-11-09 12:22:56	 12212	 1078	1739	-16	 236.60	 -4	-8 	0
2025-11-09 12:22:57	 12247	 929	1602	0	 183.87	 -7	-3 	0
2025-11-09 12:22:58	 12282	 848	1569	24	 255.94	 0	-1 	0
2025-11-09 12:22:59	 12317	 881	1480	40	 326.25	 0	0 	0
2025-11-09 12:23:02	 12422	 892	1480	40	 359.65	 3	-1 	0
2025-11-09 12:23:03	 12457	 1071	1497	40	 29.53	 1	0 	0
2025-11-09 12:23:07	 12567	 1087	1501	40	 10.20	 1	0 	0
2025-11-09 12:23:08	 12602	 1279	1497	40	 340.31	 0	-2 	0
2025-11-09 12:23:10	 12698	 1190	1464	40	 187.38	 -3	-1 	0
2025-11-09 12:23:11	 12733	 1151	1528	40	 113.55	 -1	1 	0
2025-11-09 12:23:12	 12768	 1107	1630	40	 171.56	 -1	0 	0
2025-11-09 12:23:14	 12816	 1102	1616	40	 266.48	 -1	-5 	0
2025-11-09 12:23:15	 12851	 1090	1480	40	 284.06	 -1	0 	0
2025-11-09 12:23:22	 13104	 1212	1474	40	 328.36	 6	-2 	0
2025-11-09 12:23:24	 13190	 1257	1554	40	 115.66	 -1	4 	0
2025-11-09 12:23:25	 13225	 1254	1595	40	 175.43	 -1	0 	0
2025-11-09 12:23:29	 13339	 1153	1496	40	 224.65	 -5	-5 	0
2025-11-09 12:23:30	 13374	 1122	1480	40	 224.65	 -1	0 	0
2025-11-09 12:23:34	 13519	 976	1474	48	 201.80	 0	-1 	0
2025-11-09 12:23:36	 13591	 984	1424	48	 282.66	 0	-4 	0
2025-11-09 12:23:37	 13626	 991	1389	48	 17.58	 0	-1 	0
2025-11-09 12:23:39	 13691	 989	1394	48	 354.73	 0	0 	0
2025-11-09 12:23:40	 13726	 1080	1392	48	 354.73	 7	-1 	0
2025-11-09 12:23:41	 13761	 1263	1382	48	 338.91	 0	-1 	0
2025-11-09 12:23:42	 13804	 1263	1387	48	 236.95	 -1	-1 	0
2025-11-09 12:23:43	 13839	 1250	1367	48	 254.53	 -1	-1 	0
2025-11-09 12:23:45	 13924	 1256	1376	48	 242.23	 0	0 	0
2025-11-09 12:23:47	 13964	 1259	1387	48	 152.58	 0	0 	0
2025-11-09 12:23:48	 14006	 1261	1399	48	 210.59	 0	0 	0
2025-11-09 12:23:51	 14116	 1263	1411	48	 256.29	 0	0 	0
2025-11-09 12:23:53	 14176	 1233	1289	48	 256.29	 -2	-8 	0
