                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x78c069ef7010, 2000000 allocated for zone
Using /home/estudiante/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/estudiante/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM2.WAD
===========================================================================
                         DOOM 2: Hell on Earth
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ......................................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Doom 1.9' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-06 18:39:14 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:38:19	 612733	 516	737	-72	 216.56	 -2	-2 	8
2025-11-06 23:38:20	 612768	 456	639	-72	 63.28	 2	3 	8
2025-11-06 23:38:21	 612803	 471	645	-72	 57.66	 4	5 	8
2025-11-06 23:38:22	 612838	 506	838	-72	 212.34	 3	6 	8
2025-11-06 23:38:23	 612873	 558	845	-72	 240.47	 -1	-1 	8
2025-11-06 23:38:24	 612908	 440	810	-72	 175.78	 -10	-2 	8
2025-11-06 23:38:25	 612943	 398	809	-72	 247.50	 0	-2 	8
2025-11-06 23:38:26	 612978	 413	755	-108	 208.12	 0	0 	8
2025-11-06 23:38:27	 613013	 476	684	-248	 298.12	 4	-11 	8
2025-11-06 23:38:28	 613048	 550	626	-248	 268.59	 1	-3 	8
2025-11-06 23:38:29	 613083	 542	566	-248	 262.97	 -1	-2 	8
2025-11-06 23:38:30	 613118	 524	482	-248	 248.91	 0	-1 	8
2025-11-06 23:38:31	 613153	 505	325	-176	 59.06	 -2	-7 	8
2025-11-06 23:38:32	 613188	 533	461	-36	 184.22	 1	5 	8
2025-11-06 23:38:33	 613223	 554	522	-8	 274.22	 -1	1 	8
2025-11-06 23:38:34	 613258	 548	435	-8	 264.38	 -1	-5 	8
2025-11-06 23:38:35	 613293	 538	320	-8	 267.19	 -1	-3 	8
2025-11-06 23:38:36	 613328	 618	316	-8	 265.78	 4	-3 	0
2025-11-06 23:38:37	 613363	 636	150	0	 0.00	 4	-2 	0
2025-11-06 23:38:38	 613398	 653	125	0	 254.53	 -1	-1 	0
2025-11-06 23:38:39	 613433	 547	-56	0	 223.59	 -5	-6 	0
2025-11-06 23:38:40	 613468	 356	-139	0	 194.06	 3	0 	0
2025-11-06 23:38:41	 613503	 445	-111	0	 30.94	 0	0 	0
2025-11-06 23:38:42	 613538	 636	-21	0	 26.72	 2	1 	0
2025-11-06 23:38:43	 613573	 721	24	0	 26.72	 3	1 	0
2025-11-06 23:38:44	 613608	 642	6	0	 12.66	 4	0 	0
2025-11-06 23:38:45	 613643	 878	-15	0	 146.25	 1	1 	0
2025-11-06 23:38:46	 613678	 571	26	0	 265.78	 -5	1 	0
2025-11-06 23:38:47	 613731	 -1024	-320	-96	 0.00	 0	0 	11
2025-11-06 23:38:48	 613766	 -862	-320	-96	 0.00	 1	0 	11
2025-11-06 23:38:49	 613801	 -878	-337	-96	 37.97	 -4	-3 	11
2025-11-06 23:38:50	 613836	 -936	-519	-96	 59.06	 5	-13 	11
2025-11-06 23:38:51	 613871	 -609	-536	-96	 23.91	 7	4 	11
2025-11-06 23:38:52	 613906	 -556	-608	-96	 14.06	 7	-8 	11
2025-11-06 23:38:53	 613941	 -289	-601	-96	 46.41	 -2	-4 	11
2025-11-06 23:38:54	 613976	 -521	-526	-96	 14.06	 2	7 	11
2025-11-06 23:38:55	 614011	 -475	-563	-96	 22.50	 6	-1 	11
2025-11-06 23:38:56	 614046	 -498	-693	-96	 91.41	 -2	-1 	11
2025-11-06 23:38:57	 614081	 -586	-557	-96	 9.84	 -8	-3 	11
2025-11-06 23:38:58	 614116	 -586	-594	-96	 333.28	 1	0 	11
2025-11-06 23:38:59	 614151	 -520	-464	-96	 98.44	 2	12 	11
2025-11-06 23:39:00	 614186	 -543	-35	-256	 236.25	 1	-1 	0
2025-11-06 23:39:01	 614221	 -656	-112	-256	 351.56	 -2	-1 	0
2025-11-06 23:39:02	 614256	 -667	-150	-256	 316.56	 0	1 	0
When: 2025-11-06 23:39:18 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:39:19	 614758	 448	752	128	 91.41	 0	-1 	0
2025-11-06 23:39:20	 614793	 495	747	128	 14.06	 0	-1 	0
2025-11-06 23:39:21	 614828	 522	747	128	 4.22	 4	0 	0
2025-11-06 23:39:22	 614863	 697	720	128	 202.50	 0	-1 	0
2025-11-06 23:39:23	 614898	 637	669	128	 180.00	 -4	-2 	0
2025-11-06 23:39:24	 614933	 391	662	23	 174.38	 -11	1 	0
2025-11-06 23:39:25	 614968	 410	678	16	 357.19	 13	0 	0
2025-11-06 23:39:26	 615003	 604	662	112	 28.12	 1	0 	0
2025-11-06 23:39:27	 615038	 768	828	128	 92.81	 2	0 	0
2025-11-06 23:39:28	 615073	 597	790	128	 92.81	 -12	1 	0
2025-11-06 23:39:29	 615108	 483	774	128	 91.41	 -1	0 	0
2025-11-06 23:39:31	 615161	 479	782	128	 87.19	 -1	-1 	0
2025-11-06 23:39:32	 615197	 467	786	128	 91.41	 -2	0 	0
2025-11-06 23:39:33	 615232	 461	785	128	 354.38	 5	-1 	0
2025-11-06 23:39:34	 615267	 813	783	128	 291.09	 4	0 	0
2025-11-06 23:39:35	 615302	 857	789	128	 303.75	 0	-1 	0
2025-11-06 23:39:36	 615337	 892	801	128	 298.12	 5	-1 	0
2025-11-06 23:39:37	 615372	 902	839	128	 137.81	 -12	1 	0
2025-11-06 23:39:38	 615407	 793	802	128	 120.94	 -1	-1 	0
2025-11-06 23:39:39	 615442	 739	783	128	 120.94	 -8	-4 	0
2025-11-06 23:39:40	 615477	 762	784	128	 109.69	 0	-2 	0
2025-11-06 23:39:41	 615512	 754	818	128	 91.41	 -1	0 	0
2025-11-06 23:39:42	 615547	 691	781	128	 80.16	 -9	-3 	0
2025-11-06 23:39:43	 615582	 523	738	128	 18.28	 3	1 	0
2025-11-06 23:39:44	 615617	 908	854	128	 108.28	 10	-2 	0
2025-11-06 23:39:45	 615652	 1067	972	128	 127.97	 -1	1 	0
2025-11-06 23:39:46	 615687	 1050	1002	128	 144.84	 -2	0 	0
2025-11-06 23:39:47	 615722	 1024	1025	128	 163.12	 1	-7 	0
2025-11-06 23:39:48	 615757	 1029	986	128	 164.53	 2	4 	0
2025-11-06 23:39:49	 615792	 983	1034	128	 181.41	 -1	0 	0
2025-11-06 23:39:50	 615831	 973	1022	128	 46.25	 -1	-1 	0
When: 2025-11-06 23:40:00 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:40:02	 616184	 352	349	160	 268.59	 0	-6 	0
2025-11-06 23:40:03	 616219	 352	286	160	 267.19	 -1	-3 	0
2025-11-06 23:40:04	 616254	 278	179	160	 180.00	 -11	-3 	0
2025-11-06 23:40:05	 616289	 56	124	160	 212.34	 6	-4 	0
2025-11-06 23:40:06	 616324	 227	81	160	 168.75	 1	-1 	0
2025-11-06 23:40:07	 616359	 249	82	160	 178.59	 -5	-2 	0
2025-11-06 23:40:08	 616394	 26	85	160	 203.91	 -4	3 	0
2025-11-06 23:40:09	 616429	 -41	86	160	 227.81	 -5	-6 	0
2025-11-06 23:40:10	 616464	 -129	-7	160	 22.50	 -6	6 	0
2025-11-06 23:40:11	 616499	 -158	162	160	 351.56	 -1	2 	0
2025-11-06 23:40:12	 616534	 109	129	160	 357.19	 15	-2 	0
2025-11-06 23:40:13	 616569	 678	117	160	 8.44	 16	1 	0
2025-11-06 23:40:14	 616604	 1007	207	160	 230.62	 0	1 	0
2025-11-06 23:40:15	 616639	 880	109	160	 188.44	 -8	-4 	0
2025-11-06 23:40:16	 616674	 500	104	160	 174.38	 -15	1 	0
2025-11-06 23:40:17	 616709	 146	40	160	 239.06	 -3	-2 	0
2025-11-06 23:40:18	 616744	 -21	32	160	 255.94	 4	-5 	0
2025-11-06 23:40:19	 616779	 14	-5	160	 244.69	 0	3 	0
2025-11-06 23:40:20	 616814	 60	19	160	 244.69	 -4	1 	0
2025-11-06 23:40:21	 616849	 -3	-34	160	 240.47	 0	0 	0
2025-11-06 23:40:22	 616884	 -47	33	160	 64.69	 0	3 	0
2025-11-06 23:40:23	 616919	 54	220	96	 54.84	 -2	-3 	2
2025-11-06 23:40:24	 616954	 16	193	96	 67.50	 -1	-2 	2
2025-11-06 23:40:25	 616991	 73	319	96	 132.19	 -1	14 	0
2025-11-06 23:40:26	 617026	 60	359	96	 277.03	 -2	1 	0
2025-11-06 23:40:27	 617063	 174	358	96	 223.59	 -2	-2 	0
2025-11-06 23:40:28	 617098	 76	192	96	 22.50	 -1	0 	2
2025-11-06 23:40:29	 617133	 81	200	144	 354.38	 0	-1 	2
2025-11-06 23:40:30	 617168	 395	180	160	 358.59	 15	-2 	0
2025-11-06 23:40:31	 617203	 687	202	96	 127.97	 0	-3 	3
2025-11-06 23:40:32	 617239	 528	192	96	 80.16	 -1	-2 	3
2025-11-06 23:40:33	 617274	 597	359	96	 254.53	 -2	6 	0
2025-11-06 23:40:34	 617309	 644	301	96	 258.75	 4	-1 	0
2025-11-06 23:40:35	 617344	 638	328	96	 271.41	 -5	-9 	0
2025-11-06 23:40:36	 617379	 594	234	96	 2.81	 -3	-3 	3
2025-11-06 23:40:37	 617427	 528	192	96	 70.31	 -1	-1 	3
2025-11-06 23:40:39	 617478	 531	191	160	 351.56	 2	-1 	3
2025-11-06 23:40:40	 617513	 708	14	160	 277.03	 2	-7 	0
2025-11-06 23:40:41	 617548	 767	-12	160	 271.41	 1	-2 	0
2025-11-06 23:40:42	 617583	 760	60	160	 255.94	 -1	0 	0
2025-11-06 23:40:43	 617618	 714	58	160	 279.84	 0	-10 	0
2025-11-06 23:40:44	 617653	 726	-102	184	 291.09	 -2	-5 	0
2025-11-06 23:40:45	 617688	 807	103	160	 258.75	 3	13 	0
2025-11-06 23:40:46	 617723	 646	50	160	 241.88	 -10	-11 	0
2025-11-06 23:40:47	 617758	 533	-212	96	 9.84	 0	-3 	0
2025-11-06 23:40:48	 617793	 529	-212	96	 46.41	 -3	-6 	0
2025-11-06 23:40:49	 617828	 598	-154	96	 59.06	 9	6 	0
2025-11-06 23:40:50	 617863	 743	-105	96	 243.28	 5	1 	0
2025-11-06 23:40:51	 617898	 735	-158	96	 209.53	 4	0 	0
2025-11-06 23:40:52	 617933	 791	-105	96	 203.91	 0	1 	0
2025-11-06 23:40:54	 617998	 777	-142	96	 205.31	 -1	-7 	0
2025-11-06 23:40:55	 618033	 789	-168	96	 143.44	 0	0 	0
2025-11-06 23:40:56	 618068	 668	-152	96	 288.28	 -6	2 	0
2025-11-06 23:40:57	 618103	 592	-198	96	 302.34	 5	-10 	0
2025-11-06 23:40:58	 618138	 648	-303	96	 290.70	 0	-1 	0
When: 2025-11-06 23:41:10 Episode: 1 Map: 26
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:41:12	 618561	 160	-41	0	 90.00	 0	-1 	1
2025-11-06 23:41:13	 618599	 105	-40	0	 90.00	 -3	0 	1
2025-11-06 23:41:14	 618634	 32	-15	0	 85.78	 -1	4 	1
2025-11-06 23:41:15	 618669	 31	103	0	 88.59	 -1	-4 	1
2025-11-06 23:41:16	 618704	 272	11	0	 88.59	 5	-1 	1
2025-11-06 23:41:17	 618739	 313	72	0	 71.72	 -1	-2 	1
2025-11-06 23:41:18	 618774	 259	87	0	 57.66	 -2	0 	1
2025-11-06 23:41:19	 618809	 229	113	0	 47.81	 -1	0 	1
2025-11-06 23:41:21	 618867	 227	113	0	 47.81	 0	0 	1
2025-11-06 23:41:22	 618902	 255	-11	0	 46.41	 -2	0 	1
2025-11-06 23:41:23	 618937	 218	88	0	 53.44	 1	1 	1
2025-11-06 23:41:24	 618972	 203	76	0	 52.03	 -1	0 	1
2025-11-06 23:41:25	 619007	 183	44	0	 81.56	 -3	-5 	1
2025-11-06 23:41:26	 619042	 150	104	-32	 88.59	 -1	-3 	1
2025-11-06 23:41:27	 619077	 147	52	-128	 88.59	 -1	-2 	1
2025-11-06 23:41:28	 619112	 -7	121	-128	 14.06	 -1	-1 	1
2025-11-06 23:41:29	 619147	 145	111	-128	 77.34	 1	0 	1
2025-11-06 23:41:30	 619182	 334	85	0	 168.75	 3	-1 	1
2025-11-06 23:41:31	 619217	 166	91	0	 98.44	 -2	-2 	1
2025-11-06 23:41:32	 619252	 145	86	-128	 88.59	 -1	0 	1
2025-11-06 23:41:33	 619287	 191	230	-128	 88.59	 -1	0 	0
2025-11-06 23:41:34	 619322	 173	512	-128	 98.44	 -2	9 	0
2025-11-06 23:41:35	 619357	 179	694	-192	 81.56	 1	-1 	0
2025-11-06 23:41:36	 619392	 167	716	-192	 97.03	 -1	0 	0
2025-11-06 23:41:37	 619427	 155	809	-192	 94.22	 -1	2 	0
2025-11-06 23:41:38	 619462	 144	949	-192	 97.03	 0	-1 	0
2025-11-06 23:41:39	 619497	 150	911	-192	 101.25	 0	-5 	0
2025-11-06 23:41:40	 619532	 155	872	-192	 106.88	 -2	4 	0
2025-11-06 23:41:41	 619567	 -100	947	-192	 182.81	 -9	0 	0
2025-11-06 23:41:42	 619602	 -113	941	-192	 191.25	 -1	3 	0
2025-11-06 23:41:43	 619637	 -127	957	-192	 187.03	 0	0 	0
2025-11-06 23:41:44	 619672	 -115	924	-192	 181.41	 -2	-3 	0
2025-11-06 23:41:45	 619707	 -82	896	-192	 177.19	 -3	0 	0
2025-11-06 23:41:46	 619742	 -296	897	-256	 182.81	 -11	-1 	0
2025-11-06 23:41:47	 619777	 -555	894	-256	 257.34	 2	4 	0
2025-11-06 23:41:48	 619812	 -736	942	-256	 1.41	 -11	-4 	0
2025-11-06 23:41:49	 619847	 -695	902	-256	 2.81	 13	0 	0
2025-11-06 23:41:50	 619882	 -752	919	-256	 2.81	 -4	3 	0
2025-11-06 23:41:51	 619917	 -613	936	-256	 5.62	 13	0 	0
2025-11-06 23:41:52	 619952	 -237	910	-240	 120.94	 3	-4 	0
2025-11-06 23:41:53	 619987	 -311	937	-256	 74.53	 -3	2 	0
2025-11-06 23:41:54	 620022	 -492	953	-256	 47.81	 -6	-1 	0
2025-11-06 23:41:55	 620057	 -621	947	-256	 35.16	 -2	6 	0
2025-11-06 23:41:56	 620095	 -533	899	-256	 1.41	 13	0 	0
2025-11-06 23:41:57	 620130	 -115	906	-192	 0.00	 -5	-1 	0
2025-11-06 23:41:58	 620165	 -320	906	-256	 1.41	 -2	0 	0
2025-11-06 23:41:59	 620200	 -185	909	-224	 1.41	 13	0 	0
2025-11-06 23:42:00	 620235	 -60	921	-192	 358.59	 1	0 	0
2025-11-06 23:42:01	 620270	 121	940	-192	 78.75	 3	3 	0
2025-11-06 23:42:02	 620305	 145	1215	-192	 344.53	 -1	2 	0
2025-11-06 23:42:03	 620340	 152	1148	-192	 350.16	 1	-11 	0
2025-11-06 23:42:04	 620375	 177	1056	-192	 12.66	 -1	-1 	0
2025-11-06 23:42:05	 620410	 183	904	-192	 64.69	 0	-4 	0
2025-11-06 23:42:06	 620445	 170	984	-192	 97.03	 -2	8 	0
2025-11-06 23:42:07	 620480	 162	914	-192	 90.00	 -1	2 	0
2025-11-06 23:42:08	 620515	 212	906	-192	 90.00	 9	-7 	0
2025-11-06 23:42:09	 620550	 140	1085	-192	 54.84	 1	8 	0
2025-11-06 23:42:10	 620585	 175	1167	-192	 1.41	 0	0 	0
2025-11-06 23:42:11	 620620	 193	1098	-192	 88.59	 0	-1 	0
2025-11-06 23:42:12	 620655	 128	1295	-192	 261.56	 0	0 	0
2025-11-06 23:42:13	 620698	 -89	1294	-128	 184.22	 -1	1 	16
2025-11-06 23:42:14	 620733	 -139	1281	-128	 185.62	 -8	-1 	16
2025-11-06 23:42:15	 620768	 -442	1271	-128	 178.59	 -10	0 	16
2025-11-06 23:42:16	 620803	 -502	1295	-128	 337.50	 2	0 	16
2025-11-06 23:42:17	 620838	 -112	1235	-128	 14.06	 12	0 	16
2025-11-06 23:42:18	 620873	 129	1268	-192	 61.88	 7	4 	0
2025-11-06 23:42:19	 620908	 201	1455	-176	 354.38	 2	0 	0
2025-11-06 23:42:20	 620943	 201	1426	-176	 4.22	 1	-1 	0
2025-11-06 23:42:21	 620978	 222	1443	-176	 358.59	 2	0 	0
2025-11-06 23:42:22	 621013	 247	1443	-168	 358.59	 -1	0 	0
2025-11-06 23:42:23	 621051	 243	1443	-168	 0.00	 0	-1 	0
2025-11-06 23:42:24	 621086	 144	1403	-176	 357.19	 0	-5 	0
2025-11-06 23:42:25	 621121	 291	1450	-168	 355.78	 8	-1 	0
2025-11-06 23:42:26	 621156	 603	1424	-168	 275.62	 3	2 	0
2025-11-06 23:42:27	 621191	 610	1214	-168	 267.19	 -1	-15 	0
2025-11-06 23:42:28	 621226	 601	1049	-168	 267.19	 -1	-1 	0
2025-11-06 23:42:29	 621261	 623	1161	-168	 178.59	 0	0 	0
2025-11-06 23:42:30	 621296	 623	1198	-168	 178.59	 -1	-5 	0
2025-11-06 23:42:31	 621331	 489	1078	-195	 188.44	 -11	-3 	0
2025-11-06 23:42:33	 621386	 516	737	-72	 216.56	 -2	-2 	8
2025-11-06 23:42:34	 621421	 456	639	-72	 63.28	 2	3 	8
2025-11-06 23:42:35	 621456	 471	645	-72	 57.66	 4	5 	8
2025-11-06 23:42:36	 621491	 506	838	-72	 212.34	 3	6 	8
2025-11-06 23:42:37	 621526	 558	845	-72	 240.47	 -1	-1 	8
2025-11-06 23:42:38	 621561	 440	810	-72	 175.78	 -10	-2 	8
2025-11-06 23:42:39	 621596	 398	809	-72	 247.50	 0	-2 	8
2025-11-06 23:42:40	 621631	 413	755	-108	 208.12	 0	0 	8
2025-11-06 23:42:41	 621666	 476	684	-248	 298.12	 4	-11 	8
2025-11-06 23:42:42	 621701	 550	626	-248	 268.59	 1	-3 	8
2025-11-06 23:42:43	 621736	 542	566	-248	 262.97	 -1	-2 	8
2025-11-06 23:42:44	 621771	 524	482	-248	 248.91	 0	-1 	8
2025-11-06 23:42:45	 621806	 505	325	-176	 59.06	 -2	-7 	8
2025-11-06 23:42:46	 621841	 533	461	-36	 184.22	 1	5 	8
2025-11-06 23:42:47	 621876	 554	522	-8	 274.22	 -1	1 	8
2025-11-06 23:42:48	 621911	 548	435	-8	 264.38	 -1	-5 	8
2025-11-06 23:42:49	 621946	 538	320	-8	 267.19	 -1	-3 	8
2025-11-06 23:42:50	 621981	 618	316	-8	 265.78	 4	-3 	0
2025-11-06 23:42:51	 622016	 636	150	0	 0.00	 4	-2 	0
2025-11-06 23:42:52	 622051	 653	125	0	 254.53	 -1	-1 	0
2025-11-06 23:42:53	 622086	 547	-56	0	 223.59	 -5	-6 	0
2025-11-06 23:42:54	 622121	 356	-139	0	 194.06	 3	0 	0
2025-11-06 23:42:55	 622156	 445	-111	0	 30.94	 0	0 	0
2025-11-06 23:42:56	 622191	 636	-21	0	 26.72	 2	1 	0
2025-11-06 23:42:57	 622226	 721	24	0	 26.72	 3	1 	0
2025-11-06 23:42:58	 622261	 642	6	0	 12.66	 4	0 	0
2025-11-06 23:42:59	 622296	 878	-15	0	 146.25	 1	1 	0
2025-11-06 23:43:00	 622331	 571	26	0	 265.78	 -5	1 	0
2025-11-06 23:43:01	 622384	 -1024	-320	-96	 0.00	 0	0 	11
2025-11-06 23:43:02	 622419	 -862	-320	-96	 0.00	 1	0 	11
2025-11-06 23:43:03	 622454	 -878	-337	-96	 37.97	 -4	-3 	11
2025-11-06 23:43:04	 622489	 -936	-519	-96	 59.06	 5	-13 	11
2025-11-06 23:43:05	 622524	 -609	-536	-96	 23.91	 7	4 	11
2025-11-06 23:43:06	 622559	 -556	-608	-96	 14.06	 7	-8 	11
2025-11-06 23:43:07	 622594	 -289	-601	-96	 46.41	 -2	-4 	11
2025-11-06 23:43:08	 622629	 -521	-526	-96	 14.06	 2	7 	11
2025-11-06 23:43:09	 622664	 -475	-563	-96	 22.50	 6	-1 	11
2025-11-06 23:43:10	 622699	 -498	-693	-96	 91.41	 -2	-1 	11
2025-11-06 23:43:11	 622734	 -586	-557	-96	 9.84	 -8	-3 	11
2025-11-06 23:43:12	 622769	 -586	-594	-96	 333.28	 1	0 	11
2025-11-06 23:43:13	 622804	 -520	-464	-96	 98.44	 2	12 	11
2025-11-06 23:43:14	 622839	 -543	-35	-256	 236.25	 1	-1 	0
2025-11-06 23:43:15	 622874	 -656	-112	-256	 351.56	 -2	-1 	0
2025-11-06 23:43:16	 622909	 -667	-150	-256	 316.56	 0	1 	0
When: 2025-11-06 23:43:31 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:43:33	 623411	 448	752	128	 91.41	 0	-1 	0
2025-11-06 23:43:34	 623446	 495	747	128	 14.06	 0	-1 	0
2025-11-06 23:43:35	 623481	 522	747	128	 4.22	 4	0 	0
2025-11-06 23:43:36	 623516	 697	720	128	 202.50	 0	-1 	0
2025-11-06 23:43:37	 623551	 637	669	128	 180.00	 -4	-2 	0
2025-11-06 23:43:38	 623586	 391	662	23	 174.38	 -11	1 	0
2025-11-06 23:43:39	 623621	 410	678	16	 357.19	 13	0 	0
2025-11-06 23:43:40	 623656	 604	662	112	 28.12	 1	0 	0
2025-11-06 23:43:41	 623691	 768	828	128	 92.81	 2	0 	0
2025-11-06 23:43:42	 623726	 597	790	128	 92.81	 -12	1 	0
2025-11-06 23:43:43	 623761	 483	774	128	 91.41	 -1	0 	0
2025-11-06 23:43:44	 623814	 479	782	128	 87.19	 -1	-1 	0
2025-11-06 23:43:45	 623850	 467	786	128	 91.41	 -2	0 	0
2025-11-06 23:43:46	 623885	 461	785	128	 354.38	 5	-1 	0
2025-11-06 23:43:47	 623920	 813	783	128	 291.09	 4	0 	0
2025-11-06 23:43:48	 623955	 857	789	128	 303.75	 0	-1 	0
2025-11-06 23:43:49	 623990	 892	801	128	 298.12	 5	-1 	0
2025-11-06 23:43:50	 624025	 902	839	128	 137.81	 -12	1 	0
2025-11-06 23:43:51	 624060	 793	802	128	 120.94	 -1	-1 	0
2025-11-06 23:43:52	 624095	 739	783	128	 120.94	 -8	-4 	0
2025-11-06 23:43:53	 624130	 762	784	128	 109.69	 0	-2 	0
2025-11-06 23:43:54	 624165	 754	818	128	 91.41	 -1	0 	0
2025-11-06 23:43:55	 624200	 691	781	128	 80.16	 -9	-3 	0
2025-11-06 23:43:56	 624235	 523	738	128	 18.28	 3	1 	0
2025-11-06 23:43:57	 624270	 908	854	128	 108.28	 10	-2 	0
2025-11-06 23:43:58	 624305	 1067	972	128	 127.97	 -1	1 	0
2025-11-06 23:43:59	 624340	 1050	1002	128	 144.84	 -2	0 	0
2025-11-06 23:44:00	 624375	 1024	1025	128	 163.12	 1	-7 	0
2025-11-06 23:44:01	 624410	 1029	986	128	 164.53	 2	4 	0
2025-11-06 23:44:02	 624445	 983	1034	128	 181.41	 -1	0 	0
2025-11-06 23:44:03	 624484	 973	1022	128	 46.25	 -1	-1 	0
When: 2025-11-06 23:44:13 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-06 23:44:15	 624837	 352	349	160	 268.59	 0	-6 	0
2025-11-06 23:44:16	 624872	 352	286	160	 267.19	 -1	-3 	0
2025-11-06 23:44:17	 624907	 278	179	160	 180.00	 -11	-3 	0
2025-11-06 23:44:18	 624942	 56	124	160	 212.34	 6	-4 	0
2025-11-06 23:44:19	 624977	 227	81	160	 168.75	 1	-1 	0
2025-11-06 23:44:20	 625012	 249	82	160	 178.59	 -5	-2 	0
2025-11-06 23:44:21	 625047	 26	85	160	 203.91	 -4	3 	0
2025-11-06 23:44:22	 625082	 -41	86	160	 227.81	 -5	-6 	0
2025-11-06 23:44:23	 625117	 -129	-7	160	 22.50	 -6	6 	0
2025-11-06 23:44:24	 625152	 -158	162	160	 351.56	 -1	2 	0
2025-11-06 23:44:25	 625187	 109	129	160	 357.19	 15	-2 	0
2025-11-06 23:44:26	 625222	 678	117	160	 8.44	 16	1 	0
2025-11-06 23:44:27	 625257	 1007	207	160	 230.62	 0	1 	0
2025-11-06 23:44:28	 625292	 880	109	160	 188.44	 -8	-4 	0
2025-11-06 23:44:29	 625327	 500	104	160	 174.38	 -15	1 	0
2025-11-06 23:44:30	 625362	 146	40	160	 239.06	 -3	-2 	0
2025-11-06 23:44:31	 625397	 -21	32	160	 255.94	 4	-5 	0
2025-11-06 23:44:32	 625432	 14	-5	160	 244.69	 0	3 	0
2025-11-06 23:44:33	 625467	 60	19	160	 244.69	 -4	1 	0
2025-11-06 23:44:34	 625502	 -3	-34	160	 240.47	 0	0 	0
2025-11-06 23:44:35	 625537	 -47	33	160	 64.69	 0	3 	0
2025-11-06 23:44:36	 625572	 54	220	96	 54.84	 -2	-3 	2
2025-11-06 23:44:37	 625607	 16	193	96	 67.50	 -1	-2 	2
2025-11-06 23:44:38	 625644	 73	319	96	 132.19	 -1	14 	0
2025-11-06 23:44:39	 625679	 60	359	96	 277.03	 -2	1 	0
2025-11-06 23:44:40	 625716	 174	358	96	 223.59	 -2	-2 	0
2025-11-06 23:44:41	 625751	 76	192	96	 22.50	 -1	0 	2
2025-11-06 23:44:42	 625786	 81	200	144	 354.38	 0	-1 	2
2025-11-06 23:44:43	 625821	 395	180	160	 358.59	 15	-2 	0
2025-11-06 23:44:44	 625856	 687	202	96	 127.97	 0	-3 	3
2025-11-06 23:44:45	 625892	 528	192	96	 80.16	 -1	-2 	3
2025-11-06 23:44:46	 625927	 597	359	96	 254.53	 -2	6 	0
2025-11-06 23:44:47	 625962	 644	301	96	 258.75	 4	-1 	0
2025-11-06 23:44:48	 625997	 638	328	96	 271.41	 -5	-9 	0
2025-11-06 23:44:49	 626032	 594	234	96	 2.81	 -3	-3 	3
2025-11-06 23:44:51	 626080	 528	192	96	 70.31	 -1	-1 	3
2025-11-06 23:44:52	 626131	 531	191	160	 351.56	 2	-1 	3
2025-11-06 23:44:53	 626166	 708	14	160	 277.03	 2	-7 	0
2025-11-06 23:44:54	 626201	 767	-12	160	 271.41	 1	-2 	0
2025-11-06 23:44:55	 626236	 760	60	160	 255.94	 -1	0 	0
2025-11-06 23:44:56	 626271	 714	58	160	 279.84	 0	-10 	0
2025-11-06 23:44:57	 626306	 726	-102	184	 291.09	 -2	-5 	0
2025-11-06 23:44:58	 626341	 807	103	160	 258.75	 3	13 	0
2025-11-06 23:44:59	 626376	 646	50	160	 241.88	 -10	-11 	0
2025-11-06 23:45:00	 626411	 533	-212	96	 9.84	 0	-3 	0
2025-11-06 23:45:01	 626446	 529	-212	96	 46.41	 -3	-6 	0
2025-11-06 23:45:02	 626481	 598	-154	96	 59.06	 9	6 	0
2025-11-06 23:45:03	 626516	 743	-105	96	 243.28	 5	1 	0
2025-11-06 23:45:04	 626551	 735	-158	96	 209.53	 4	0 	0
2025-11-06 23:45:05	 626586	 791	-105	96	 203.91	 0	1 	0
