                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7e0a7bfa3010, 2000000 allocated for zone
Using /home/estudiante/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/estudiante/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM2.WAD
===========================================================================
                         DOOM 2: Hell on Earth
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ......................................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Doom 1.9' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-07 10:35:27 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-07 11:03:10	 58280	 3245	3304	112	 344.88	 2	-2 	0
2025-11-07 11:03:11	 58315	 3359	3342	48	 30.59	 5	3 	0
2025-11-07 11:03:12	 58350	 3503	3415	0	 332.58	 0	-3 	0
2025-11-07 11:03:13	 58385	 3667	3312	80	 336.09	 4	-1 	0
2025-11-07 11:03:14	 58420	 3709	3312	96	 20.04	 0	0 	0
2025-11-07 11:03:15	 58459	 3827	3354	112	 20.04	 5	1 	0
2025-11-07 11:03:16	 58494	 3880	3374	112	 20.04	 0	0 	0
2025-11-07 11:03:21	 58657	 3998	3358	96	 351.91	 5	-1 	0
2025-11-07 11:03:22	 58692	 4164	3344	32	 351.91	 1	0 	0
2025-11-07 11:03:24	 58774	 4186	3346	32	 27.07	 3	1 	0
2025-11-07 11:03:25	 58809	 4359	3440	32	 27.07	 2	1 	0
2025-11-07 11:03:26	 58844	 4417	3530	32	 58.71	 2	2 	0
2025-11-07 11:03:27	 58879	 4559	3611	32	 23.55	 7	3 	0
2025-11-07 11:03:28	 58914	 4655	3667	32	 88.59	 0	3 	0
2025-11-07 11:03:30	 58973	 4602	3738	32	 20.04	 -6	-3 	0
2025-11-07 11:03:35	 59137	 4408	3670	32	 9.49	 -1	0 	0
2025-11-07 11:03:37	 59207	 4435	3616	32	 256.99	 0	-4 	0
2025-11-07 11:03:38	 59242	 4445	3533	32	 285.12	 -1	-1 	0
2025-11-07 11:03:39	 59277	 4432	3631	32	 325.55	 -1	2 	0
2025-11-07 11:03:40	 59312	 4423	3655	32	 313.24	 -1	0 	0
2025-11-07 11:03:43	 59428	 4529	3638	32	 169.45	 7	-2 	0
2025-11-07 11:03:44	 59463	 4655	3605	32	 209.88	 0	-1 	0
2025-11-07 11:03:46	 59518	 4610	3723	32	 290.74	 -3	7 	0
2025-11-07 11:03:47	 59553	 4534	3684	32	 243.28	 -4	-7 	0
2025-11-07 11:03:48	 59588	 4361	3473	32	 216.91	 -7	-6 	0
2025-11-07 11:03:49	 59623	 4232	3397	32	 172.97	 -6	0 	0
2025-11-07 11:03:50	 59658	 4056	3344	72	 215.16	 -4	-1 	0
2025-11-07 11:03:51	 59693	 3884	3318	112	 180.00	 -2	-1 	0
2025-11-07 11:03:52	 59728	 3865	3314	112	 56.95	 -1	-1 	0
2025-11-07 11:03:54	 59806	 4045	3214	112	 330.82	 7	-4 	0
2025-11-07 11:03:55	 59841	 4191	3108	112	 295.66	 1	-5 	0
2025-11-07 11:03:56	 59876	 4211	3066	112	 13.01	 0	-1 	0
2025-11-07 11:04:02	 60097	 4301	2964	112	 292.15	 3	-5 	0
2025-11-07 11:04:03	 60132	 4332	2944	112	 272.81	 0	0 	0
2025-11-07 11:04:05	 60201	 4174	3031	112	 133.95	 -7	4 	0
2025-11-07 11:04:06	 60236	 4068	3185	112	 90.00	 -1	0 	0
2025-11-07 11:04:07	 60271	 4007	3307	112	 95.27	 -3	4 	0
2025-11-07 11:04:08	 60306	 3958	3502	112	 118.12	 -1	2 	0
2025-11-07 11:04:09	 60341	 3997	3430	112	 118.12	 0	-2 	0
2025-11-07 11:04:10	 60379	 4012	3425	112	 28.48	 3	1 	0
2025-11-07 11:04:11	 60414	 4079	3490	112	 28.48	 0	2 	0
2025-11-07 11:04:12	 60449	 4230	3630	112	 28.48	 6	4 	0
2025-11-07 11:04:13	 60484	 4339	3697	112	 21.45	 0	0 	0
2025-11-07 11:04:15	 60526	 4290	3697	112	 2.11	 -3	-1 	0
2025-11-07 11:04:16	 60561	 4288	3738	112	 56.60	 3	5 	0
2025-11-07 11:04:17	 60596	 4326	3775	112	 2.11	 0	0 	0
2025-11-07 11:04:18	 60655	 4358	3677	112	 258.40	 0	-3 	0
2025-11-07 11:04:19	 60690	 4358	3650	112	 307.62	 0	-1 	0
2025-11-07 11:04:21	 60735	 4467	3644	32	 356.84	 2	-1 	0
2025-11-07 11:04:22	 60770	 4493	3643	32	 298.83	 0	-1 	0
2025-11-07 11:04:23	 60822	 4438	3526	32	 235.55	 -3	-3 	0
2025-11-07 11:04:24	 60857	 4332	3415	32	 279.49	 -1	-4 	0
2025-11-07 11:04:25	 60892	 4340	3305	32	 272.46	 0	-1 	0
2025-11-07 11:04:26	 60927	 4426	3173	32	 293.55	 5	-6 	0
2025-11-07 11:04:27	 60962	 4540	2996	32	 293.55	 3	-7 	0
2025-11-07 11:04:28	 60997	 4642	2960	32	 333.98	 5	-1 	0
2025-11-07 11:04:32	 61141	 4574	2998	32	 148.01	 -7	3 	0
2025-11-07 11:04:33	 61176	 4436	3123	32	 88.24	 0	2 	0
2025-11-07 11:04:34	 61211	 4402	3218	32	 149.77	 -6	3 	0
2025-11-07 11:04:35	 61246	 4284	3302	32	 146.25	 -1	0 	0
2025-11-07 11:04:36	 61281	 4121	3356	32	 170.86	 -8	2 	0
2025-11-07 11:04:37	 61316	 3901	3389	112	 170.86	 -8	1 	0
2025-11-07 11:04:38	 61351	 3618	3416	112	 183.16	 -9	-1 	0
2025-11-07 11:04:39	 61386	 3485	3403	58	 191.95	 -9	-1 	0
2025-11-07 11:04:40	 61421	 3343	3393	64	 191.95	 4	0 	0
2025-11-07 11:04:41	 61456	 3463	3407	0	 148.01	 1	0 	0
2025-11-07 11:04:42	 61491	 3481	3470	0	 84.73	 0	6 	0
2025-11-07 11:04:43	 61526	 3490	3554	0	 132.19	 0	0 	0
2025-11-07 11:04:44	 61563	 3550	3489	0	 132.19	 4	-6 	0
2025-11-07 11:04:45	 61598	 3602	3472	0	 242.93	 0	0 	0
2025-11-07 11:04:48	 61712	 3524	3476	0	 227.11	 -2	0 	0
2025-11-07 11:04:49	 61747	 3472	3415	0	 239.41	 -1	-3 	0
2025-11-07 11:04:50	 61782	 3389	3321	32	 177.89	 -7	-1 	0
2025-11-07 11:04:51	 61817	 3126	3325	96	 169.10	 -7	0 	0
2025-11-07 11:04:52	 61852	 2904	3359	96	 169.10	 -8	1 	0
2025-11-07 11:04:54	 61907	 2716	3407	0	 169.10	 -3	0 	3
2025-11-07 11:04:55	 61942	 2500	3433	14	 169.10	 -8	1 	0
2025-11-07 11:04:56	 61977	 2337	3462	-64	 137.46	 -1	0 	0
2025-11-07 11:04:57	 62012	 2294	3437	-64	 218.32	 -5	-4 	0
2025-11-07 11:04:58	 62047	 2128	3308	-64	 190.20	 0	-2 	0
2025-11-07 11:04:59	 62082	 2129	3303	-64	 81.21	 0	3 	0
2025-11-07 11:05:00	 62117	 2160	3507	0	 107.58	 0	2 	0
2025-11-07 11:05:01	 62152	 2104	3549	0	 167.34	 0	0 	0
2025-11-07 11:05:02	 62192	 2028	3551	0	 151.52	 -2	0 	0
2025-11-07 11:05:03	 62229	 2018	3551	0	 77.70	 0	0 	0
2025-11-07 11:05:04	 62264	 2056	3551	0	 111.09	 0	0 	0
2025-11-07 11:05:05	 62303	 1992	3533	0	 195.47	 -7	-2 	0
2025-11-07 11:05:08	 62400	 1878	3504	0	 358.59	 4	-1 	0
2025-11-07 11:05:09	 62435	 2068	3498	0	 358.59	 2	-1 	0
2025-11-07 11:05:10	 62470	 2248	3493	-64	 304.10	 3	-1 	0
2025-11-07 11:05:11	 62505	 2286	3492	-64	 283.01	 0	-1 	0
2025-11-07 11:05:13	 62571	 2192	3499	-64	 356.84	 -1	0 	0
2025-11-07 11:05:14	 62611	 2192	3465	-64	 270.70	 0	-6 	0
2025-11-07 11:05:15	 62646	 2190	3329	-64	 177.54	 -1	-1 	0
2025-11-07 11:05:16	 62681	 2135	3399	-32	 124.80	 -5	5 	0
2025-11-07 11:05:17	 62716	 2128	3516	0	 91.41	 0	1 	0
2025-11-07 11:05:20	 62821	 2135	3519	0	 319.57	 2	-3 	0
2025-11-07 11:05:21	 62856	 2211	3455	-64	 319.57	 1	-2 	0
2025-11-07 11:05:23	 62909	 2229	3439	-64	 277.38	 0	-1 	0
2025-11-07 11:05:24	 62944	 2275	3296	-64	 324.84	 3	-1 	0
2025-11-07 11:05:25	 62979	 2345	3216	-64	 300.23	 1	-1 	0
2025-11-07 11:05:26	 63014	 2523	3228	-8	 10.55	 7	1 	0
2025-11-07 11:05:27	 63049	 2669	3282	0	 68.55	 2	5 	0
2025-11-07 11:05:28	 63084	 2681	3354	0	 345.94	 3	-1 	0
2025-11-07 11:05:29	 63119	 2735	3330	0	 345.94	 0	-1 	3
2025-11-07 11:05:30	 63180	 2841	3302	96	 345.94	 3	-1 	0
2025-11-07 11:05:31	 63215	 2880	3293	96	 14.06	 0	-1 	0
2025-11-07 11:05:33	 63276	 2894	3315	96	 65.04	 -2	-3 	0
2025-11-07 11:05:35	 63351	 2847	3223	96	 126.56	 -2	2 	0
2025-11-07 11:05:36	 63386	 2784	3308	96	 174.02	 -1	0 	0
2025-11-07 11:05:37	 63421	 2727	3318	91	 174.02	 -4	0 	3
2025-11-07 11:05:39	 63477	 2642	3401	0	 117.77	 -3	3 	0
2025-11-07 11:05:40	 63512	 2614	3591	0	 119.53	 -2	7 	0
2025-11-07 11:05:41	 63547	 2538	3759	0	 188.09	 -1	0 	0
2025-11-07 11:05:42	 63582	 2368	3714	0	 189.84	 -8	-2 	0
2025-11-07 11:05:43	 63617	 2096	3664	0	 228.52	 -5	-1 	0
2025-11-07 11:05:44	 63652	 2016	3641	0	 268.95	 -1	-1 	0
2025-11-07 11:05:45	 63707	 2053	3696	0	 56.60	 3	5 	0
2025-11-07 11:05:46	 63742	 2106	3759	0	 56.60	 0	0 	0
2025-11-07 11:05:49	 63846	 2050	3675	0	 26.72	 -1	-2 	0
2025-11-07 11:05:50	 63881	 2223	3718	0	 3.87	 7	1 	0
2025-11-07 11:05:51	 63916	 2459	3742	0	 333.98	 2	0 	0
2025-11-07 11:05:52	 63951	 2657	3643	0	 290.04	 5	-6 	0
2025-11-07 11:05:53	 63986	 2671	3433	0	 275.98	 0	-8 	0
2025-11-07 11:05:54	 64021	 2671	3359	0	 244.34	 0	-1 	0
2025-11-07 11:05:55	 64056	 2649	3247	0	 258.40	 -2	-8 	0
2025-11-07 11:05:56	 64091	 2640	3120	0	 298.83	 -2	-3 	0
2025-11-07 11:05:57	 64126	 2586	3187	0	 275.98	 -1	5 	0
2025-11-07 11:05:58	 64161	 2579	3240	0	 207.42	 -1	0 	0
2025-11-07 11:06:00	 64228	 2665	3175	0	 133.59	 2	-2 	0
2025-11-07 11:06:01	 64263	 2671	3178	0	 45.70	 0	3 	0
2025-11-07 11:06:02	 64298	 2687	3365	0	 35.16	 3	6 	0
2025-11-07 11:06:04	 64361	 2735	3345	0	 316.05	 0	-4 	3
2025-11-07 11:06:05	 64396	 2735	3338	0	 45.70	 0	1 	3
2025-11-07 11:06:06	 64431	 2735	3368	24	 45.70	 0	3 	3
2025-11-07 11:06:07	 64466	 2833	3422	96	 14.06	 6	1 	0
2025-11-07 11:06:08	 64501	 2935	3394	96	 284.41	 1	-2 	0
2025-11-07 11:06:09	 64536	 2955	3414	96	 342.42	 3	-1 	0
2025-11-07 11:06:10	 64571	 3188	3343	96	 354.73	 7	-3 	0
2025-11-07 11:06:11	 64606	 3295	3324	80	 19.34	 3	0 	0
2025-11-07 11:06:12	 64641	 3434	3366	16	 19.34	 4	1 	0
2025-11-07 11:06:13	 64676	 3618	3407	48	 10.55	 5	0 	0
2025-11-07 11:06:14	 64711	 3877	3408	112	 0.00	 6	0 	0
2025-11-07 11:06:15	 64746	 4015	3377	112	 352.97	 0	-1 	0
2025-11-07 11:06:16	 64781	 4151	3345	32	 333.63	 5	-2 	0
2025-11-07 11:06:17	 64816	 4311	3255	32	 14.06	 0	0 	0
2025-11-07 11:06:18	 64851	 4351	3343	32	 58.01	 1	3 	0
2025-11-07 11:06:19	 64886	 4413	3370	56	 1.76	 4	-2 	0
2025-11-07 11:06:20	 64921	 4655	3365	112	 1.76	 0	0 	0
2025-11-07 11:06:21	 64956	 4522	3363	102	 1.76	 -8	-1 	0
2025-11-07 11:06:22	 64991	 4373	3392	32	 31.64	 3	3 	0
2025-11-07 11:06:23	 65026	 4430	3355	64	 337.15	 5	-4 	0
2025-11-07 11:06:24	 65061	 4625	3306	112	 337.15	 7	-3 	0
2025-11-07 11:06:25	 65096	 4671	3264	112	 344.18	 0	-1 	0
2025-11-07 11:06:27	 65151	 4775	3275	112	 323.09	 1	0 	0
2025-11-07 11:06:28	 65186	 4795	3277	112	 249.26	 0	0 	0
2025-11-07 11:06:29	 65235	 4766	3084	112	 261.56	 -1	-6 	0
2025-11-07 11:06:30	 65270	 4712	2937	112	 238.71	 -2	-4 	0
2025-11-07 11:06:31	 65305	 4597	2858	112	 196.52	 -4	-2 	0
2025-11-07 11:06:32	 65340	 4406	2834	112	 182.46	 -8	-1 	0
2025-11-07 11:06:33	 65375	 4193	2825	112	 145.55	 -2	-1 	0
2025-11-07 11:06:34	 65410	 4075	2845	112	 168.40	 -6	1 	0
2025-11-07 11:06:36	 65463	 3567	3759	68	 270.00	 -1	0 	0
2025-11-07 11:06:39	 65576	 3567	3752	0	 270.00	 0	-1 	0
2025-11-07 11:06:41	 65641	 3563	3759	0	 183.87	 -3	-1 	0
2025-11-07 11:06:42	 65676	 3330	3743	0	 183.87	 -9	-1 	0
2025-11-07 11:06:43	 65711	 3191	3734	0	 273.52	 -1	-1 	0
2025-11-07 11:06:44	 65746	 3263	3688	0	 329.77	 6	-4 	0
2025-11-07 11:06:45	 65781	 3449	3621	0	 264.73	 1	-1 	0
2025-11-07 11:06:46	 65816	 3446	3472	0	 299.88	 0	0 	0
2025-11-07 11:06:47	 65851	 3503	3446	0	 320.98	 0	-3 	0
2025-11-07 11:06:48	 65886	 3550	3334	16	 352.62	 1	-2 	0
2025-11-07 11:06:50	 65952	 3563	3317	16	 161.37	 0	-1 	0
2025-11-07 11:06:51	 65987	 3708	3311	112	 161.37	 6	-1 	0
2025-11-07 11:06:52	 66022	 3825	3286	112	 75.23	 0	-1 	0
2025-11-07 11:06:54	 66097	 3860	3325	112	 54.14	 3	5 	0
2025-11-07 11:06:55	 66132	 3999	3425	112	 352.62	 6	-1 	0
2025-11-07 11:06:56	 66167	 4015	3405	112	 280.55	 0	-4 	0
2025-11-07 11:06:57	 66202	 4015	3317	112	 6.68	 0	0 	0
2025-11-07 11:06:58	 66237	 4018	3366	92	 38.32	 0	3 	0
2025-11-07 11:06:59	 66272	 4111	3359	59	 349.10	 6	-2 	0
2025-11-07 11:07:00	 66307	 4356	3297	32	 20.74	 3	-1 	0
2025-11-07 11:07:01	 66342	 4415	3364	56	 15.47	 4	2 	0
2025-11-07 11:07:02	 66377	 4604	3396	112	 15.47	 7	1 	0
2025-11-07 11:07:04	 66447	 4670	3419	112	 6.68	 -1	-1 	0
2025-11-07 11:07:05	 66482	 4682	3415	112	 356.13	 4	-1 	0
2025-11-07 11:07:06	 66526	 4798	3417	112	 96.33	 -1	3 	0
2025-11-07 11:07:07	 66561	 4778	3604	112	 136.76	 -1	1 	0
2025-11-07 11:07:09	 66618	 4776	3622	112	 94.57	 -1	0 	0
2025-11-07 11:07:10	 66653	 4758	3835	112	 94.57	 -1	7 	0
2025-11-07 11:07:11	 66688	 4752	3910	112	 194.77	 -1	0 	0
2025-11-07 11:07:12	 66753	 4745	3774	112	 266.84	 -1	-6 	0
2025-11-07 11:07:13	 66788	 4742	3722	112	 170.16	 -1	-1 	0
2025-11-07 11:07:15	 66835	 4690	3769	112	 136.76	 -1	0 	0
2025-11-07 11:07:16	 66870	 4644	3860	112	 133.24	 -2	3 	0
2025-11-07 11:07:17	 66905	 4514	3893	112	 182.46	 -8	-1 	0
2025-11-07 11:07:18	 66940	 4270	3883	112	 222.89	 -3	-1 	0
2025-11-07 11:07:19	 66975	 4244	3882	112	 171.91	 -1	-1 	0
2025-11-07 11:07:21	 67063	 4325	3816	112	 298.48	 1	0 	0
2025-11-07 11:07:23	 67139	 4307	3768	112	 245.74	 -3	-5 	0
2025-11-07 11:07:24	 67174	 4281	3724	112	 310.78	 -1	-1 	0
2025-11-07 11:07:28	 67298	 4185	3617	112	 228.16	 -6	-6 	0
2025-11-07 11:07:29	 67333	 4075	3493	112	 228.16	 -4	-5 	0
2025-11-07 11:07:30	 67368	 4021	3433	112	 180.70	 -1	-1 	0
2025-11-07 11:07:32	 67447	 4079	3518	112	 36.56	 2	3 	0
2025-11-07 11:07:33	 67482	 4277	3652	112	 29.53	 4	2 	0
2025-11-07 11:07:34	 67517	 4319	3688	112	 98.09	 -1	3 	0
2025-11-07 11:07:36	 67560	 4305	3778	112	 98.09	 -1	2 	0
2025-11-07 11:07:37	 67595	 4289	3877	112	 54.14	 -1	0 	0
2025-11-07 11:07:38	 67630	 4385	3869	112	 350.86	 7	-2 	0
2025-11-07 11:07:39	 67665	 4627	3831	112	 320.98	 2	-1 	0
2025-11-07 11:07:40	 67700	 4658	3826	112	 233.09	 0	-1 	0
2025-11-07 11:07:41	 67735	 4618	3717	35	 233.09	 -1	-4 	0
2025-11-07 11:07:42	 67770	 4613	3674	32	 224.30	 -1	-1 	0
2025-11-07 11:07:43	 67805	 4477	3546	32	 224.30	 -6	-6 	0
2025-11-07 11:07:44	 67840	 4302	3420	32	 224.30	 -5	-5 	0
2025-11-07 11:07:45	 67875	 4257	3378	48	 204.96	 -1	-1 	0
2025-11-07 11:07:49	 68020	 4128	3376	32	 180.35	 -8	-1 	0
2025-11-07 11:07:50	 68055	 3891	3343	112	 180.35	 -9	-1 	0
2025-11-07 11:07:51	 68090	 3601	3340	48	 180.35	 -9	-1 	0
2025-11-07 11:07:52	 68125	 3524	3339	0	 180.35	 -1	-1 	0
2025-11-07 11:07:53	 68160	 3316	3337	64	 180.35	 -9	-1 	0
2025-11-07 11:07:54	 68195	 3027	3335	96	 180.35	 -9	-1 	0
2025-11-07 11:07:55	 68230	 2917	3335	96	 153.98	 -1	-1 	0
2025-11-07 11:07:56	 68265	 2871	3356	96	 157.50	 -1	0 	0
2025-11-07 11:07:58	 68351	 2896	3457	96	 74.88	 1	7 	0
2025-11-07 11:07:59	 68386	 2918	3539	96	 55.55	 0	0 	0
2025-11-07 11:08:06	 68635	 2900	3546	96	 334.69	 2	-2 	0
2025-11-07 11:08:07	 68670	 2979	3507	96	 334.69	 3	-2 	0
2025-11-07 11:08:08	 68705	 3067	3465	96	 341.72	 0	-1 	0
2025-11-07 11:08:09	 68748	 3107	3446	96	 334.69	 4	-3 	0
2025-11-07 11:08:10	 68783	 3154	3424	112	 22.15	 0	-1 	0
2025-11-07 11:08:12	 68847	 3205	3429	112	 6.33	 2	0 	0
2025-11-07 11:08:13	 68882	 3293	3439	112	 6.33	 1	0 	0
2025-11-07 11:08:14	 68917	 3355	3446	112	 29.18	 0	0 	0
2025-11-07 11:08:16	 68974	 3361	3473	112	 90.70	 -1	3 	13
2025-11-07 11:08:17	 69009	 3358	3700	112	 90.70	 -1	3 	13
2025-11-07 11:08:20	 69129	 2688	3072	40	 218.32	 -1	-1 	15
2025-11-07 11:08:21	 69164	 2640	3012	40	 293.91	 0	-1 	15
2025-11-07 11:08:22	 69199	 2661	2985	40	 351.91	 1	-1 	15
2025-11-07 11:08:23	 69234	 2792	2965	40	 56.95	 0	-1 	15
2025-11-07 11:08:24	 69273	 2741	3042	40	 127.27	 -5	5 	15
2025-11-07 11:08:25	 69308	 2652	3119	40	 127.27	 -1	0 	0
2025-11-07 11:08:26	 69343	 2747	2989	40	 127.27	 3	-5 	15
2025-11-07 11:08:27	 69378	 2785	2951	40	 81.56	 0	1 	15
2025-11-07 11:08:28	 69413	 2770	3018	40	 109.69	 -3	6 	15
2025-11-07 11:08:29	 69448	 2724	3119	40	 30.59	 -1	0 	15
2025-11-07 11:08:31	 69507	 2736	3001	40	 276.33	 0	-8 	15
2025-11-07 11:08:32	 69542	 2749	2848	40	 249.96	 -1	0 	15
2025-11-07 11:08:34	 69592	 2732	2848	40	 249.96	 -1	0 	15
2025-11-07 11:08:35	 69654	 2735	2798	40	 278.09	 0	-1 	20
2025-11-07 11:09:01	 70562	 2723	2751	40	 253.48	 -2	-6 	20
2025-11-07 11:09:02	 70597	 2657	2526	-144	 216.56	 -1	-4 	0
2025-11-07 11:09:03	 70632	 2626	2504	-144	 153.28	 -5	2 	0
2025-11-07 11:09:04	 70667	 2386	2585	-144	 195.47	 -9	0 	0
2025-11-07 11:09:06	 70716	 2308	2537	-144	 221.84	 -2	-3 	0
2025-11-07 11:09:07	 70757	 2314	2527	-144	 149.77	 3	-1 	0
2025-11-07 11:09:08	 70792	 2316	2535	-144	 155.04	 -7	2 	0
2025-11-07 11:09:09	 70835	 2398	2513	-144	 174.38	 3	-2 	0
2025-11-07 11:09:10	 70870	 2358	2463	-144	 184.92	 -6	-1 	0
2025-11-07 11:09:11	 70919	 2367	2451	-144	 174.38	 0	-1 	0
2025-11-07 11:09:12	 70954	 2367	2439	-144	 174.38	 0	-1 	0
2025-11-07 11:09:16	 71066	 2367	2430	-144	 98.79	 0	-1 	0
2025-11-07 11:09:19	 71188	 2377	2537	-144	 75.94	 1	7 	0
2025-11-07 11:09:20	 71223	 2395	2627	-144	 319.92	 0	0 	0
2025-11-07 11:09:23	 71321	 2384	2630	-144	 31.99	 -1	0 	0
2025-11-07 11:09:24	 71356	 2377	2630	-144	 2.11	 -1	0 	0
2025-11-07 11:09:26	 71422	 2513	2621	-144	 307.62	 3	-4 	0
2025-11-07 11:09:27	 71457	 2684	2457	-120	 16.17	 2	-2 	0
2025-11-07 11:09:28	 71492	 2766	2486	-120	 44.30	 3	2 	0
2025-11-07 11:09:29	 71527	 2820	2536	-144	 300.59	 0	0 	0
2025-11-07 11:09:30	 71580	 2711	2521	-120	 195.12	 -6	-1 	0
2025-11-07 11:09:31	 71615	 2637	2510	-144	 232.03	 -1	-1 	0
2025-11-07 11:09:33	 71665	 2640	2511	-144	 203.91	 0	0 	0
2025-11-07 11:09:35	 71725	 2565	2478	-144	 159.96	 -2	-1 	0
2025-11-07 11:09:36	 71771	 2550	2471	-144	 5.27	 1	0 	0
2025-11-07 11:09:37	 71806	 2770	2492	-120	 5.27	 8	0 	0
2025-11-07 11:09:38	 71841	 3015	2513	-144	 314.30	 2	0 	0
2025-11-07 11:09:39	 71876	 3123	2347	-144	 296.72	 3	-8 	0
2025-11-07 11:09:40	 71911	 3195	2299	-144	 22.85	 5	2 	0
2025-11-07 11:09:41	 71946	 3287	2351	-144	 87.89	 0	2 	0
2025-11-07 11:09:43	 72008	 3215	2424	-144	 198.63	 -7	-3 	0
2025-11-07 11:09:44	 72043	 3132	2447	-144	 249.61	 1	6 	0
2025-11-07 11:09:45	 72078	 3186	2425	-144	 318.16	 4	-4 	0
2025-11-07 11:09:46	 72113	 3287	2313	-144	 263.67	 0	-1 	0
2025-11-07 11:09:47	 72157	 3253	2325	-144	 149.41	 -6	2 	0
2025-11-07 11:09:48	 72192	 3025	2459	-128	 149.41	 -8	4 	0
2025-11-07 11:09:49	 72227	 2757	2579	-144	 175.78	 -9	1 	0
2025-11-07 11:09:50	 72262	 2468	2592	-144	 195.12	 -9	-2 	0
2025-11-07 11:09:51	 72297	 2296	2543	-144	 195.12	 0	-1 	0
2025-11-07 11:09:53	 72361	 2324	2515	-144	 288.28	 2	-4 	0
2025-11-07 11:09:54	 72396	 2335	2272	-144	 261.91	 -1	-9 	17
2025-11-07 11:09:58	 72539	 2341	2231	40	 298.48	 2	-5 	0
2025-11-07 11:09:59	 72574	 2417	2192	40	 345.94	 5	-1 	0
2025-11-07 11:10:00	 72609	 2636	2192	40	 345.94	 6	-1 	0
2025-11-07 11:10:01	 72644	 2744	2180	40	 249.26	 0	-1 	0
2025-11-07 11:10:03	 72738	 2776	2123	40	 293.20	 2	-6 	0
2025-11-07 11:10:04	 72773	 2771	1976	40	 201.80	 -5	-1 	0
2025-11-07 11:10:17	 73146	 -901	1711	0	 137.11	 -3	0 	0
2025-11-07 11:10:18	 73181	 -940	1715	0	 260.16	 -1	0 	0
2025-11-07 11:10:19	 73216	 -931	1600	0	 274.22	 0	0 	0
2025-11-07 11:10:20	 73251	 -921	1495	0	 274.22	 0	-8 	0
2025-11-07 11:10:21	 73286	 -909	1333	0	 254.88	 0	-1 	0
2025-11-07 11:10:22	 73322	 -915	1304	0	 254.88	 -2	-5 	0
2025-11-07 11:10:23	 73357	 -967	1141	0	 326.95	 -1	-2 	0
2025-11-07 11:10:24	 73399	 -971	1130	0	 102.30	 -1	-1 	0
2025-11-07 11:10:26	 73466	 -1008	1251	0	 53.09	 0	0 	0
2025-11-07 11:10:27	 73501	 -932	1306	0	 358.59	 0	0 	0
2025-11-07 11:10:29	 73560	 -942	1310	0	 10.90	 -1	0 	0
2025-11-07 11:10:30	 73603	 -956	1314	0	 351.56	 -1	0 	0
2025-11-07 11:10:33	 73703	 -960	1294	0	 288.28	 -1	0 	0
2025-11-07 11:10:35	 73767	 -957	1286	0	 290.04	 0	-1 	0
2025-11-07 11:10:36	 73805	 -955	1286	0	 268.95	 0	0 	0
2025-11-07 11:10:38	 73863	 -958	1115	0	 288.28	 -1	-4 	0
2025-11-07 11:10:39	 73898	 -959	1079	0	 51.33	 -1	-1 	0
2025-11-07 11:10:40	 73933	 -908	1239	0	 81.21	 1	5 	0
2025-11-07 11:10:41	 73968	 -910	1290	0	 183.16	 -5	-1 	0
2025-11-07 11:10:42	 74003	 -1008	1298	0	 160.31	 0	0 	0
2025-11-07 11:10:44	 74066	 -996	1233	0	 281.60	 1	-7 	0
2025-11-07 11:10:45	 74101	 -966	1088	0	 281.60	 0	-1 	0
2025-11-07 11:10:46	 74157	 -924	949	0	 0.70	 4	-1 	0
2025-11-07 11:10:47	 74192	 -765	950	0	 295.66	 1	0 	0
2025-11-07 11:10:48	 74227	 -803	787	32	 246.45	 -3	-8 	0
2025-11-07 11:10:49	 74262	 -853	667	48	 297.42	 -1	-1 	17
2025-11-07 11:10:50	 74297	 -825	606	48	 297.42	 3	-6 	17
2025-11-07 11:10:51	 74332	 -750	462	48	 232.38	 0	-1 	17
2025-11-07 11:10:52	 74367	 -689	516	48	 213.05	 0	2 	17
2025-11-07 11:10:57	 74551	 -689	551	48	 160.31	 -1	0 	17
2025-11-07 11:10:58	 74586	 -885	635	48	 156.80	 -8	3 	17
2025-11-07 11:11:02	 74710	 -1001	695	48	 295.31	 1	-5 	17
2025-11-07 11:11:03	 74745	 -922	530	48	 295.31	 0	-2 	17
2025-11-07 11:11:05	 74825	 -914	512	48	 295.31	 1	-3 	17
